stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1609,,50th & L St NW,,41.212615,-95.990996,,,,
1610,,24th & Redick Ave SW,,41.317455,-95.946996,,,,
1612,,22nd & Ames Ave SE,,41.299567,-95.944488,,,,
1617,,10th & Douglas SE,,41.258543,-95.929107,,,,
1618,,96th & W Dodge Rd NE,,41.263482,-96.061995,,,,
1619,,16th & Howard NW,,41.255545,-95.937299,,,,
1621,,16th & Davenport NW,,41.261695,-95.937251,,,,
1628,,30th & Livestock Ex. Bldg SE,,41.209712,-95.955026,,,,
1637,,24th & Sahler NE,,41.297142,-95.946859,,,,
1638,,97th Ave & Fort SW,,41.306589,-96.064046,,,,
1640,,NW Radial Hwy & Izard NW,,41.269083,-95.982616,,,,
1642,,102nd & Ohio NW,,41.281937,-96.07183,,,,
1644,,Florence Blvd & Pinkney NW,,41.290637,-95.942273,,,,
1645,,18th & Missouri Ave SW,,41.212918,-95.939353,,,,
1646,,N Mill & Mill Valley SW,,41.269082,-96.086219,,,,
1650,,24th & Kansas Ave SE,,41.313853,-95.946809,,,,
1658,,91st  Ave & Fort NE,,41.306807,-96.054685,,,,
1659,,48th & NW Radial Hwy SW,,41.281387,-95.985513,,,,
1661,,24th & Miller Park Dr NW,,41.315807,-95.946981,,,,
1671,,Fontenelle Blvd & Fort SW,,41.306655,-95.977854,,,,
1673,,51st/Miami & NW Radial Hwy NW,,41.283348,-95.993051,,,,
1681,,96th & W Dodge Rd SE,,41.263302,-96.061899,,,,
1682,,96th & Burt NE,,41.267075,-96.061901,,,,
1684,,96th & Nicholas NW,,41.269658,-96.062472,,,,
1691,,54th & NW Radial Hwy NE,,41.285097,-95.997377,,,,
1692,,72nd & Mercy Rd NE,,41.238014,-96.023869,,,,
1697,,Military Ave & Keystone Dr SE,,41.299486,-96.027614,,,,
1702,,56th & NW Radial Hwy NE,,41.285084,-95.999716,,,,
1703,,Military Ave & Aurora Dr SW,,41.300725,-96.029994,,,,
1704,,97th Ave & Fort NE,,41.306751,-96.063832,,,,
1725,,Military Ave & Pinkney SE,,41.290386,-96.011061,,,,
1730,,65th Ave & Military Ave NE,,41.291518,-96.012748,,,,
1731,,102nd Ave & 102nd SE,,41.275544,-96.071661,,,,
1735,,63rd & Maple SW,,41.284914,-96.009684,,,,
1737,,102nd & Maple SW,,41.284854,-96.071865,,,,
1742,,101st & Maple SE,,41.285029,-96.069848,,,,
1749,,98th Ave & Blondo SE,,41.277736,-96.066036,,,,
1753,,108th & Bedford Ave NW,,41.288794,-96.081515,,,,
1755,,99th & Maple SW,,41.284988,-96.068272,,,,
1757,,Maplewood Blvd & Maple NE,,41.285145,-96.066638,,,,
1759,,97th & Maple NE,,41.285141,-96.064358,,,,
1761,,96th Dr & Maple SW,,41.28498,-96.063676,,,,
1763,,25th Ave & Douglas St NW,,41.258783,-95.948307,,,,
1769,,26th Ave & Douglas SW,,41.258654,-95.950849,,,,
1771,,93rd & W Dodge Rd SW,,41.263276,-96.0574,,,,
1776,,42nd & Fowler Ave NW,,41.301444,-95.975894,,,,
1778,,Dodge & Turner Blvd NW,,41.259871,-95.957402,,,,
1780,,91st Plz & Burt NW,,41.267063,-96.055039,,,,
1782,,28th & Douglas SE,,41.258688,-95.952901,,,,
1783,,33rd & Dodge SW,,41.259658,-95.961674,,,,
1784,,90th & W Dodge Rd NW,,41.263439,-96.052746,,,,
1787,,30th & Chicago NW,,41.262663,-95.956669,,,,
1790,,90th & Cuming MB,,41.268913,-96.052635,,,,
1791,,42nd & Browne NW,,41.305037,-95.975903,,,,
1792,,90th & Western Ave SE,,41.270444,-96.05245,,,,
1801,,33rd & Dodge NE,,41.259802,-95.961543,,,,
1806,,Park Ave & Douglas SW,,41.258666,-95.955932,,,,
1810,,31st Ave & Dodge SE,,41.259671,-95.958464,,,,
1811,,35th Ave & Dodge NE,,41.259788,-95.965337,,,,
1812,,87th & W Dodge Rd MB,,41.263054,-96.047244,,,,
1813,,100th & Blondo SE,,41.277731,-96.068268,,,,
1820,,103rd Ave & Blondo SW,,41.277707,-96.074797,,,,
1822,,95th Ave & Maple SE,,41.285015,-96.05994,,,,
1823,,94th Ave & Maple NW,,41.285134,-96.059045,,,,
1827,,25th Ave & Cuming SE,,41.267867,-95.949269,,,,
1829,,93rd & Fort SW,,41.306603,-96.057514,,,,
1833,,90th & Meadow Dr NW,,41.272641,-96.052685,,,,
1836,,90th & Franklin SE,,41.275,-96.052502,,,,
1840,,90th & Parker NW,,41.276918,-96.052688,,,,
1843,,103rd Ave & Blondo SW,,41.277698,-96.074785,,,,
1844,,106th & Blondo SW,,41.277707,-96.078915,,,,
1849,,42nd & Himebaugh Ave SE,,41.311151,-95.97562,,,,
1850,,90th & Grant NE,,41.279737,-96.05252,,,,
1851,,90th & Grant NW,,41.2797,-96.052722,,,,
1853,,90th & Ohio NW,,41.281933,-96.052719,,,,
1854,,90th & Ohio/Lake SE,,41.281789,-96.052503,,,,
1856,,90th & Miami NE,,41.283347,-96.052509,,,,
1857,,90th & Miami MB,,41.283851,-96.05269,,,,
1858,,90th & Maple NW,,41.285264,-96.053065,,,,
1861,,42nd & Kansas Ave SE,,41.313906,-95.975663,,,,
1863,,90th & Maple SE,,41.284905,-96.052372,,,,
1871,,Keystone Dr & Maple NE,,41.285142,-96.046678,,,,
1872,,Keystone Dr & Maple SW,,41.284988,-96.046988,,,,
1873,,32nd & Cuming NE,,41.268052,-95.960225,,,,
1874,,85th & Maple SW,,41.284975,-96.04472,,,,
1875,,85th & Maple NE,,41.285146,-96.044518,,,,
1876,,33rd & Cuming NW,,41.268077,-95.961693,,,,
1877,,52nd & Center SE,,41.240791,-95.995033,,,,
1878,,84th & Papillion Pkwy SE,,41.226245,-96.043021,,,,
1883,,55th & Center SW,,41.238896,-95.998034,,,,
1884,,84th & Hascal St SE,,41.230171,-96.042987,,,,
1889,,56th & Center SW,,41.237884,-95.999999,,,,
1890,,84th & Spring SE,,41.231341,-96.042979,,,,
1891,,58th & Center NE,,41.237952,-96.002683,,,,
1892,,84th & Tangier Way SE,,41.232332,-96.042983,,,,
1894,,84th & W Center Rd SW,,41.234195,-96.04318,,,,
1898,,80th Ave & W Center SW,,41.234185,-96.038934,,,,
1912,,63rd & Center SW,,41.237832,-96.009649,,,,
1913,,78th & W Center NW,,41.234367,-96.033591,,,,
1915,,63rd & Center NE,,41.237967,-96.009495,,,,
1918,,72nd & Spring SW,,41.230603,-96.023893,,,,
1919,,13th & Hickory NW,,41.242944,-95.933398,,,,
1921,,64th Ave & Center SW,,41.23781,-96.012059,,,,
1922,,40th & Leavenworth SW,,41.252331,-95.973433,,,,
1925,,36th & Leavenworth NE,,41.252449,-95.966072,,,,
1928,,35th & Leavenworth SE,,41.252335,-95.963697,,,,
1930,,35th & Leavenworth NE,,41.252461,-95.96371,,,,
1936,,38th & Leavenworth SW,,41.252301,-95.969138,,,,
1940,,38th Ave & Leavenworth SW,,41.252335,-95.970534,,,,
1942,,72nd St & Arbor St.SE,,41.236159,-96.023863,,,,
1946,,33rd & Leavenworth NE,,41.252464,-95.961323,,,,
1953,,31st & St Marys Ave NE,,41.253,-95.957757,,,,
1955,,Park Ave & Leavenworth SW,,41.252354,-95.955918,,,,
1958,,29th & Leavenworth SW,,41.252338,-95.954582,,,,
1966,,13th & Bancroft SE,,41.234093,-95.933263,,,,
1969,,13th & Vinton NW,,41.235011,-95.933419,,,,
1970,,72nd & Hascall NW,,41.228884,-96.023959,,,,
1972,,72nd & Spring SE,,41.230613,-96.023821,,,,
1975,,72nd & J St NW,,41.215152,-96.023903,,,,
1979,,72nd St & Hascall St  SE,,41.228803,-96.023804,,,,
1980,,13th & Pacific SE,,41.249085,-95.933171,,,,
1985,,72nd & Mercy Rd NW,,41.237968,-96.024072,,,,
1989,,42nd & Leavenworth NW,,41.252517,-95.975868,,,,
1993,,72nd & Mercy Rd SE,,41.237825,-96.023678,,,,
1998,,48th & Center NW,,41.241589,-95.985623,,,,
1999,,43rd & Leavenworth NW,,41.252487,-95.977538,,,,
2007,,20th & St Marys Ave NW,,41.254423,-95.942595,,,,
2012,,18th & St Marys Ave NE,,41.255083,-95.939756,,,,
2016,,73rd & Dorcas NW,,41.238865,-96.026436,,,,
2018,,72nd & Cedar NW,,41.240382,-96.023984,,,,
2023,,72nd & Hickory SE,,41.243308,-96.023862,,,,
2024,,72nd & Cedar SE,,41.240238,-96.0239,,,,
2027,,108th & Blondo NE,,41.277945,-96.0811,,,,
2031,,27th & Leavenworth SE,,41.252332,-95.951718,,,,
2036,,25th Ave & Leavenworth SW,,41.252335,-95.949475,,,,
2040,,72nd & Rose Blumpkin Dr SE,,41.251655,-96.023889,,,,
2054,,38th & Dodge SW,,41.259549,-95.96912,,,,
2062,,84th & Grover NE,,41.227875,-96.042955,,,,
2066,,76th & Cass SE,,41.263204,-96.030681,,,,
2077,,76th & Dodge NE,,41.259781,-96.031373,,,,
2078,,38th & Dodge NE,,41.259711,-95.968893,,,,
2080,,77th & Dodge SE,,41.259597,-96.033091,,,,
2082,,77th & Dodge NE,,41.259741,-96.033235,,,,
2086,,40th & Dodge SW,,41.259534,-95.973403,,,,
2091,,30th & Spencer SE,,41.287694,-95.956449,,,,
2097,,30th & Bristol SE,,41.289072,-95.95644,,,,
2101,,30th & Binney NW,,41.286055,-95.956649,,,,
2112,,30th & Q St SE,,41.205468,-95.957664,,,,
2113,,22nd & Leavenworth SE,,41.252323,-95.944595,,,,
2120,,108th & Taylor NE,,41.29923,-96.081343,,,,
2121,,30th & Pinkney NW,,41.290593,-95.956658,,,,
2122,,49th & NW Radial Hwy NW,,41.281537,-95.987602,,,,
2125,,74th Ave & Cass SE,,41.263227,-96.027984,,,,
2126,,40th & Dodge NW,,41.259723,-95.97344,,,,
2129,,42nd & Paxton Bd SW,,41.297591,-95.975909,,,,
2137,,30th & Pratt NW,,41.292394,-95.956651,,,,
2140,,18th & Leavenworth SW,,41.252301,-95.939596,,,,
2154,,72nd & Seward NW,,41.274237,-96.023974,,,,
2155,,30th & Spaulding NW,,41.294204,-95.956655,,,,
2159,,20th & Leavenworth SW,,41.25228,-95.94234,,,,
2163,,75th Ave & Blondo SW,,41.277738,-96.029906,,,,
2170,,30th & Larimore Ave NW,,41.302361,-95.956601,,,,
2175,,30th & Fort NE1,,41.306801,-95.956467,,,,
2180,,30th & Ellison Ave SE,,41.309295,-95.956413,,,,
2182,,35th & L St SE,,41.212184,-95.964893,,,,
2187,,83rd & Maple NE,,41.285133,-96.042011,,,,
2188,,83rd & Maple SW,,41.28498,-96.042285,,,,
2190,,81st & Maple NE,,41.285139,-96.038931,,,,
2191,,81st & Maple SW,,41.284977,-96.039145,,,,
2193,,80th & Maple NE,,41.285135,-96.036531,,,,
2195,,36th & Cuming NE,,41.268017,-95.966383,,,,
2197,,30th & Laurel Ave SE,,41.312059,-95.956443,,,,
2199,,36th & L St SE,,41.212191,-95.966967,,,,
2208,,30th & Kansas Ave SE,,41.313842,-95.956447,,,,
2211,,Cole Creek Dr & Blondo SW,,41.277691,-96.035468,,,,
2215,,78th & Blondo SW,,41.277704,-96.033343,,,,
2217,,30th & Curtis Ave NE,,41.315832,-95.956463,,,,
2221,,30th & Redick Ave SE,,41.317461,-95.956419,,,,
2222,,24th & O St NW,,41.208398,-95.947189,,,,
2226,,Davis Cir & Blondo NW,,41.277889,-96.030742,,,,
2233,,78th & Maple NE,,41.285132,-96.033308,,,,
2234,,78th & Maple SW,,41.284978,-96.033726,,,,
2236,,38th & Cuming NE,,41.268022,-95.968925,,,,
2237,,76th/Benson Gardens & Maple NE,,41.285137,-96.030981,,,,
2238,,76th/Benson Gardens & Maple SW,,41.284983,-96.031219,,,,
2242,,75th & Maple SW,,41.284936,-96.027685,,,,
2243,,75th & Maple NE,,41.285132,-96.028808,,,,
2245,,72nd & Jones NW,,41.254437,-96.024017,,,,
2246,,72nd & Howard SE,,41.255959,-96.023867,,,,
2247,,24th & Leavenworth NE,,41.252509,-95.946898,,,,
2248,,72nd & Pacific NE,,41.248864,-96.023868,,,,
2249,,72nd & Farnam SE,,41.257922,-96.023754,,,,
2251,,72nd & Poppleton Ave NE,,41.246784,-96.02385,,,,
2252,,72nd & Rose Blumpkin Dr NW,,41.251844,-96.024033,,,,
2260,,30th & Miami NW,,41.283327,-95.956643,,,,
2279,,72nd & Dodge SE,,41.25948,-96.023592,,,,
2293,,72nd & Howard NW,,41.256157,-96.023975,,,,
2295,,46th & Dodge NE,,41.259719,-95.982652,,,,
2300,,73rd & Cass SE,,41.263212,-96.025955,,,,
2304,,72nd & Cass SW,,41.263243,-96.023915,,,,
2308,,Florence Blvd & Ames Ave SW,,41.299515,-95.942255,,,,
2321,,24th & H St NW,,41.21742,-95.947136,,,,
2323,,45th & Leavenworth NE,,41.252474,-95.980557,,,,
2324,,69th & Dodge SW,,41.259551,-96.019225,,,,
2325,,49th & Dodge NE,,41.259738,-95.987819,,,,
2327,,69th & Dodge NE,,41.259713,-96.019082,,,,
2329,,49th & Dodge SW,,41.259594,-95.987973,,,,
2334,,50th & Dodge SW,,41.259581,-95.990372,,,,
2337,,44th & Dodge SW,,41.259581,-95.978737,,,,
2339,,66th & Dodge NE,,41.259706,-96.012877,,,,
2340,,50th & Dodge NW,,41.259717,-95.990169,,,,
2343,,33rd & Paxton Blvd SW,,41.297124,-95.961413,,,,
2351,,144th & W Center NW,,41.233946,-96.138831,,,,
2352,,72nd & Crown Point Center SB,,41.31552,-96.023964,,,,
2354,,30th & U St SW,,41.201515,-95.95775,,,,
2355,,24th & F St NW,,41.219842,-95.947141,,,,
2358,,30th & Hamilton SE,,41.271874,-95.956486,,,,
2363,,24th & D St SE,,41.222057,-95.946919,,,,
2377,,74th & Blondo NW,,41.277869,-96.027161,,,,
2379,,73rd & Blondo SE,,41.277718,-96.025704,,,,
2382,,30th & Vane SE,,41.322873,-95.956515,,,,
2383,,24th & J NW,,41.2148,-95.947143,,,,
2387,,30th & Whitmore NW,,41.32217,-95.956609,,,,
2392,,30th & Ida NE,,41.321216,-95.956499,,,,
2404,,67th Ave & Blondo SW,,41.277717,-96.016776,,,,
2410,,70th Ave & Blondo NE,,41.277852,-96.021384,,,,
2415,,72nd & Poppleton Ave SW,,41.246306,-96.024039,,,,
2417,,Military Ave & Patrick Ave MB,,41.277777,-95.979583,,,,
2418,,72nd & Maple SW,,41.284934,-96.024104,,,,
2423,,72nd & Maple NW,,41.285132,-96.023961,,,,
2425,,42nd & Cuming NE,,41.268012,-95.97605,,,,
2432,,69th & Blondo NE,,41.277848,-96.019008,,,,
2438,,72nd & Cass NE,,41.263207,-96.023986,,,,
2441,,67th Ave & Blondo NE,,41.277825,-96.016633,,,,
2442,,66th & Blondo NE,,41.277811,-96.014246,,,,
2444,,66th & Blondo SW,,41.277694,-96.014436,,,,
2445,,72nd & Izard SW,,41.268655,-96.02392,,,,
2447,,65th & Blondo NW,,41.27777,-96.011823,,,,
2449,,69th & Maple NE,,41.285105,-96.019007,,,,
2450,,69th & Maple SE,,41.284961,-96.018995,,,,
2451,,45th & Cuming SW,,41.267844,-95.980035,,,,
2455,,NW Radial Hwy & Nicholas SE,,41.269903,-95.982642,,,,
2457,,66th & Maple NE,,41.285086,-96.014256,,,,
2458,,67th Ave & Maple NE,,41.285118,-96.016644,,,,
2459,,67th Ave & Maple SW,,41.284947,-96.016882,,,,
2462,,NW Radial Hwy & Hamilton NW,,41.272278,-95.983556,,,,
2468,,65th & Maple NE,,41.285081,-96.011869,,,,
2469,,NW Radial Hwy & Seward SE,,41.274052,-95.983345,,,,
2473,,60th & Grant NW,,41.279637,-96.004881,,,,
2477,,60th & Blondo NW,,41.277809,-96.004876,,,,
2480,,60th & Blondo SW,,41.277647,-96.004875,,,,
2484,,62nd St & L St NE,,41.212549,-96.009383,,,,
2489,,60th & L St SW,,41.212422,-96.004756,,,,
2491,,60th & Lake SE,,41.281303,-96.004695,,,,
2492,,16th & Missouri Ave SW,,41.212929,-95.936944,,,,
2497,,60th & Miami NW,,41.283247,-96.00488,,,,
2499,,60th & O St NW,,41.208487,-96.004708,,,,
2502,,60th & N St SE,,41.209982,-96.004558,,,,
2505,,13th & G St SE,,41.218093,-95.933281,,,,
2506,,60th & O St SE,,41.208388,-96.004577,,,,
2510,,30th & Q St SW,,41.20544,-95.957795,,,,
2512,,46th Ave & L St SW,,41.212518,-95.983686,,,,
2519,,45th & L St NE,,41.212666,-95.981111,,,,
2521,,42nd & L St SE,,41.212547,-95.976078,,,,
2523,,52nd & L St NE,,41.212572,-95.995503,,,,
2532,,63rd & Blondo NE,,41.277765,-96.009459,,,,
2544,,16th & Vinton NW,,41.234413,-95.937402,,,,
2556,,39th & L St NE,,41.212707,-95.971011,,,,
2566,,33rd & L St SW,,41.21216,-95.962639,,,,
2568,,16th & Leavenworth NE,,41.252574,-95.937127,,,,
2572,,46th & L St SW,,41.212538,-95.982386,,,,
2574,,42nd & L St NE,,41.212647,-95.975733,,,,
2577,,Elm & Vinton SW,,41.232897,-95.940393,,,,
2578,,16th & William SE,,41.24556,-95.937209,,,,
2584,,19th & Vinton MB,,41.232329,-95.941024,,,,
2591,,16th & Martha SE,,41.238122,-95.937242,,,,
2592,,20th & Vinton NE,,41.230833,-95.942202,,,,
2595,,17th & Vinton SW,,41.233772,-95.938749,,,,
2596,,8th & Farnam NW,,41.257573,-95.926648,,,,
2597,,21st & Vinton NE,,41.229516,-95.944048,,,,
2623,,19th & Vinton SW,,41.231977,-95.941119,,,,
2624,,24th & Vinton SE,,41.229378,-95.946958,,,,
2625,,24th & Douglas SE,,41.258578,-95.94666,,,,
2627,,24th & Farnam NE,,41.257713,-95.94679,,,,
2633,,24th & St Marys Ave NE,,41.254031,-95.946842,,,,
2637,,24th & Leavenworth NW,,41.252455,-95.947089,,,,
2639,,24th & Leavenworth SW,,41.252311,-95.947125,,,,
2641,,24th & Mason SE,,41.250528,-95.946978,,,,
2643,,24th & Mason NW,,41.25069,-95.947169,,,,
2646,,23rd St & Vinton NE,,41.229478,-95.945503,,,,
2647,,24th & Deer Park Blvd SW,,41.228108,-95.947146,,,,
2650,,24th & B St SE,,41.224506,-95.946924,,,,
2652,,24th & B St NW,,41.224758,-95.94714,,,,
2653,,24th & Pacific SE,,41.24888,-95.946939,,,,
2654,,24th & Pacific SW,,41.248853,-95.947118,,,,
2659,,25th Ave & Sprague NE,,41.296059,-95.94934,,,,
2660,,24th & Poppleton Ave SE,,41.246927,-95.946803,,,,
2691,,30th & L St SW,,41.212112,-95.957821,,,,
2692,,33rd & L St SE,,41.211584,-95.962471,,,,
2700,,42nd & J St NW,,41.214456,-95.976345,,,,
2705,,42nd & D St NW,,41.221641,-95.975946,,,,
2707,,42nd & Dayton SW,,41.218022,-95.976044,,,,
2710,,42nd & F St NW,,41.219832,-95.975989,,,,
2713,,42nd & Frederick NW,,41.231888,-95.975924,,,,
2714,,42nd & D St SE,,41.221651,-95.975731,,,,
2725,,48th & Bedford Ave SW,,41.288624,-95.986917,,,,
2731,,33rd St & Edward Babe Gomez Ave,,41.210747,-95.962695,,,,
2740,,24th & D St NW,,41.222255,-95.947134,,,,
2741,,30th & Harrison NE,,41.191016,-95.957596,,,,
2748,,16th & William NW,,41.245731,-95.937424,,,,
2751,,24th & F St SE,,41.219635,-95.946938,,,,
2755,,16th & Pierce SE,,41.247991,-95.937189,,,,
2761,,16th & Pine SW,,41.243921,-95.937432,,,,
2762,,30th & W St SE,,41.199714,-95.957639,,,,
2763,,30th & W St NW,,41.199849,-95.957818,,,,
2767,,16th & Center NW,,41.241454,-95.937439,,,,
2772,,30th & U Plz SE,,41.201515,-95.957607,,,,
2779,,16th & Martha NW,,41.238284,-95.937445,,,,
2781,,30th & S St SE,,41.203379,-95.957671,,,,
2782,,30th & S St NW,,41.203495,-95.957826,,,,
2793,,27th & Harrison NW,,41.191022,-95.952935,,,,
2795,,27th & Polk NW,,41.191949,-95.952937,,,,
2796,,16th & Douglas SW,,41.258553,-95.937293,,,,
2797,,24th & H St SE,,41.217213,-95.946921,,,,
2799,,27th & Drexel NW,,41.192805,-95.952963,,,,
2802,,24th & J St SE,,41.21462,-95.94694,,,,
2804,,27th & Madison NW,,41.194668,-95.952967,,,,
2808,,16th & Jackson SW,,41.254438,-95.937226,,,,
2810,,27th & Washington SW,,41.196199,-95.953042,,,,
2819,,24th & Martha NW,,41.238309,-95.947406,,,,
2820,,EB Gomez Cir & EB Gomez Ave SW,,41.209931,-95.959617,,,,
2821,,24th & Castelar NW,,41.236716,-95.947128,,,,
2830,,27th St & Edward Babe Gomez Ave,,41.206356,-95.953016,,,,
2832,,16th & Pierce SW,,41.248099,-95.937357,,,,
2833,,45th & Bedford Ave SW,,41.288598,-95.980697,,,,
2838,,24th & Castelar SE,,41.236932,-95.946914,,,,
2840,,16th & Pine NE,,41.244254,-95.937218,,,,
2841,,24th & Bancroft SE,,41.234186,-95.946944,,,,
2842,,72nd & Decatur SE,,41.27557,-96.023799,,,,
2844,,24th & Bancroft NW,,41.234294,-95.947123,,,,
2846,,16th & Center SE,,41.241328,-95.937225,,,,
2848,,24th & Deer Park Blvd SE,,41.228108,-95.946968,,,,
2849,,72nd & Seward SE,,41.274102,-96.023747,,,,
2850,,24th & Oak SE,,41.231737,-95.946927,,,,
2855,,24th & Oak NW,,41.231898,-95.947142,,,,
2857,,24th & Spring NW,,41.230962,-95.947152,,,,
2862,,16th & Castelar SW,,41.236871,-95.937443,,,,
2863,,24th & Spring SE,,41.230557,-95.946949,,,,
2867,,16th & Vinton NE,,41.234575,-95.937247,,,,
2871,,24th & N St NW,,41.209847,-95.947157,,,,
2877,,25th & L St SW,,41.212178,-95.948628,,,,
2879,,20th & Vinton SE,,41.230788,-95.942107,,,,
2882,,21st & Vinton SW,,41.229345,-95.944203,,,,
2883,,72nd & Izard NE,,41.268502,-96.0238,,,,
2888,,72nd & Burt SW,,41.266845,-96.02395,,,,
2892,,36th & L St NE,,41.212335,-95.966848,,,,
2895,,22nd & St Marys Ave NW,,41.254195,-95.944921,,,,
2901,,16th & Capitol Ave NE,,41.260714,-95.937094,,,,
2907,,26th & St Marys Ave NE,,41.253811,-95.949884,,,,
2910,,27th & St Marys Ave NE,,41.253629,-95.951769,,,,
2915,,46th Ave & L St NE,,41.212654,-95.983412,,,,
2916,,Aksarben Dr & Mercy Rd NW,,41.238243,-96.016581,,,,
2921,,49th & Leavenworth SW,,41.252346,-95.987847,,,,
2924,,50th & Leavenworth NE,,41.252486,-95.990114,,,,
2930,,51st & Leavenworth NE,,41.252474,-95.992596,,,,
2933,,51st & Leavenworth SW,,41.252339,-95.99244,,,,
2942,,55th & Leavenworth NE,,41.252438,-95.997917,,,,
2948,,Happy Hollow & Leavenworth NE,,41.252423,-96.001651,,,,
2952,,60th & Mason NW,,41.249861,-96.004842,,,,
2953,,59th & Leavenworth SW,,41.252303,-96.003739,,,,
2956,,60th & Leavenworth SW,,41.252175,-96.004813,,,,
2964,,55th & Leavenworth SW,,41.252303,-95.998012,,,,
2974,,31st & Ed Creighton Ave NE,,41.239233,-95.957762,,,,
2978,,32nd Ave & Ed Creighton Ave SE,,41.239086,-95.960148,,,,
2980,,32nd Ave & Martha SE,,41.237771,-95.960216,,,,
2985,,32nd Ave & Arbor NW,,41.235862,-95.960439,,,,
2990,,32nd Ave & Wright NW,,41.233818,-95.960458,,,,
2993,,24th & Ellison Ave SE,,41.309234,-95.946812,,,,
3003,,48th & Leavenworth NW,,41.252502,-95.985496,,,,
3009,,51st & Dodge NE,,41.25974,-95.992592,,,,
3012,,51st & Dodge SW,,41.259596,-95.992723,,,,
3017,,52nd & Dodge NE,,41.259727,-95.995014,,,,
3025,,13th & Douglas SW,,41.258548,-95.933296,,,,
3026,,Happy Hollow Bd & Dodge SW,,41.259592,-96.000885,,,,
3027,,52nd & Dodge SE,,41.259592,-95.99493,,,,
3029,,Happy Hollow Bd & Dodge NE,,41.259701,-96.000252,,,,
3034,,54th & Dodge NE,,41.259714,-95.997329,,,,
3036,,12th & Dodge NE,,41.259702,-95.93183,,,,
3042,,16th & Jackson SE,,41.25442,-95.937106,,,,
3045,,16th & Howard SE,,41.255401,-95.937084,,,,
3064,,14th & Douglas SW,,41.258573,-95.934596,,,,
3069,,72nd & Graceland Dr SW,,41.295748,-96.023972,,,,
3071,,61st & Blondo SW,,41.277706,-96.007251,,,,
3077,,60th & Grant SE,,41.279475,-96.004702,,,,
3078,,63rd & Maple NE,,41.285068,-96.009469,,,,
3083,,60th & Lake NW,,41.281438,-96.004886,,,,
3086,,63rd & Blondo SW,,41.277657,-96.009674,,,,
3088,,61st & Blondo NE,,41.277814,-96.00712,,,,
3089,,NW Radial Hwy & Decatur SE,,41.276213,-95.983411,,,,
3097,,NW Radial Hwy & Burdette SE,,41.27868,-95.983345,,,,
3098,,60th & Maple NW,,41.285084,-96.004921,,,,
3105,,NW Radial Hwy & Blondo NW,,41.277924,-95.983558,,,,
3110,,103rd & Fort SW,,41.306495,-96.073909,,,,
3112,,50th & NW Radial Hwy NW,,41.281704,-95.990408,,,,
3114,,102nd & Maple SE,,41.28508,-96.071615,,,,
3118,,30th & Myrtle SE,,41.270505,-95.956495,,,,
3120,,30th & Hamilton NW,,41.272027,-95.956701,,,,
3122,,30th & Nicholas NW,,41.269749,-95.956708,,,,
3125,,30th & Cuming NE,,41.268129,-95.956406,,,,
3140,,30th & Burt NW,,41.26694,-95.956654,,,,
3145,,16th & Leavenworth NW,,41.252439,-95.937305,,,,
3153,,30th & Seward NW,,41.273828,-95.956705,,,,
3154,,16th & Castelar SE,,41.23688,-95.93724,,,,
3156,,30th & Franklin SE,,41.274629,-95.956468,,,,
3161,,99th Ave & W Center SW,,41.234171,-96.067585,,,,
3165,,30th & Sprague SE,,41.295879,-95.956491,,,,
3170,,30th & Parker SE,,41.276394,-95.956448,,,,
3171,,18th & Vinton NE,,41.233591,-95.939655,,,,
3178,,102nd & Military Rd SW,,41.313826,-96.072887,,,,
3183,,105th & Military Rd NE,,41.31397,-96.077199,,,,
3190,,52nd & NW Radial Hwy NE,,41.284533,-95.994964,,,,
3193,,108th & Ogden Plz SE,,41.307747,-96.081294,,,,
3196,,108th & Ellison Ave NW,,41.310835,-96.081605,,,,
3199,,40th & Hamilton SW,,41.27205,-95.973064,,,,
3212,,45th & Binney SE,,41.285312,-95.98051,,,,
3215,,Military Ave & Decatur NW,,41.276337,-95.97915,,,,
3216,,Military Ave & Decatur SE,,41.276175,-95.978875,,,,
3217,,45th & Wirt NW,,41.28695,-95.980705,,,,
3222,,45th & Miami NW,,41.283204,-95.980695,,,,
3225,,45th & Miami SE,,41.283097,-95.98048,,,,
3230,,Military Ave & Hamilton NW,,41.272278,-95.977337,,,,
3234,,41st & Hamilton SW,,41.272057,-95.974628,,,,
3235,,45th & Wirt SE,,41.286779,-95.980525,,,,
3240,,32nd Ave & Frederick SE,,41.231279,-95.960285,,,,
3244,,Park Ave & Shirley SE,,41.241144,-95.95575,,,,
3246,,42nd & Vinton NW,,41.229484,-95.975918,,,,
3247,,Park Ave & Hickory SE,,41.243224,-95.955731,,,,
3248,,Park Ave & Woolworth Ave SW,,41.245133,-95.955914,,,,
3251,,Park Ave & Poppleton Ave NW,,41.247015,-95.95593,,,,
3254,,42nd & Bancroft NW,,41.234319,-95.975954,,,,
3256,,42nd & Arbor NE,,41.235814,-95.975671,,,,
3257,,42nd & Frederick SE,,41.231762,-95.975745,,,,
3260,,42nd & Marinda NW,,41.238524,-95.975905,,,,
3264,,42nd & Center NW,,41.241558,-95.976019,,,,
3267,,42nd & Marinda SE,,41.238362,-95.975701,,,,
3269,,Pacific & Park Ave NW,,41.24886,-95.955946,,,,
