shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
SH3BN,42.017422,-93.616386,2, 
SH3BN,42.01746,-93.616783,3, 
SH3BN,42.01746,-93.616783,4, 
SH3BN,42.01754,-93.616829,5, 
SH3BN,42.020199,-93.616898,6, 
SH3BN,42.020199,-93.616898,7, 
SH3BN,42.020111,-93.6175,8, 
SH3BN,42.019951,-93.618073,9, 
SH3BN,42.019428,-93.619408,10, 
SH3BN,42.019428,-93.619408,11, 
SH3BN,42.019329,-93.619957,12, 
SH3BN,42.019299,-93.620613,13, 
SH3BN,42.019291,-93.622688,14, 
SH3BN,42.01923,-93.624222,15, 
SH3BN,42.019199,-93.626717,16, 
SH3BN,42.0191,-93.627449,17, 
SH3BN,42.018959,-93.627838,18, 
SH3BN,42.018822,-93.628098,19, 
SH3BN,42.018551,-93.628471,20, 
SH3BN,42.016949,-93.629913,21, 
SH3BN,42.01672,-93.630211,22, 
SH3BN,42.016602,-93.630409,23, 
SH3BN,42.016602,-93.630501,24, 
SH3BN,42.016479,-93.630798,25, 
SH3BN,42.016361,-93.631401,26, 
SH3BN,42.016319,-93.633713,27, 
SH3BN,42.016251,-93.63533,28, 
SH3BN,42.016209,-93.639389,29, 
SH3BN,42.016209,-93.639389,30, 
SH3BN,42.02277,-93.639488,31, 
SH3BN,42.02277,-93.639488,32, 
SH3BN,42.024548,-93.639147,33, 
SH3BN,42.025421,-93.638992,34, 
SH3BN,42.026291,-93.638975,35, 
SH3BN,42.026829,-93.639022,36, 
SH3BN,42.027103,-93.639223,37, 
SH3BN,42.027231,-93.639633,38, 
SH3BN,42.027267,-93.641518,39, 
SH3BN,42.028316,-93.641502,40, 
SH3BN,42.028892,-93.641514,41, 
SH3BN,42.028889,-93.642269,42, 
SH3BN,42.028884,-93.643715,43, 
SH3BN,42.028879,-93.644395,44, 
SH3BS,42.02888,-93.644461,1, 
SH3BS,42.028889,-93.651878,2, 
SH3BS,42.028889,-93.651878,3, 
SH3BS,42.02536,-93.651917,4, 
SH3BS,42.02536,-93.651917,5, 
SH3BS,42.025349,-93.651222,6, 
SH3BS,42.025169,-93.650711,7, 
SH3BS,42.02459,-93.649696,8, 
SH3BS,42.024391,-93.649467,9, 
SH3BS,42.024078,-93.649323,10, 
SH3BS,42.024078,-93.649323,11, 
SH3BS,42.02388,-93.649384,12, 
SH3BS,42.023392,-93.649887,13, 
SH3BS,42.022919,-93.650131,14, 
SH3BS,42.022739,-93.650139,15, 
SH3BS,42.022739,-93.650139,16, 
SH3BS,42.022659,-93.639488,17, 
SH3BS,42.022659,-93.639488,18, 
SH3BS,42.016209,-93.639389,19, 
SH3BS,42.016209,-93.639389,20, 
SH3BS,42.016258,-93.634819,21, 
SH3BS,42.016232,-93.634712,22, 
SH3BS,42.01622,-93.633698,23, 
SH3BS,42.01627,-93.631271,24, 
SH3BS,42.01646,-93.630653,25, 
SH3BS,42.016548,-93.630447,26, 
SH3BS,42.016788,-93.630112,27, 
SH3BS,42.016949,-93.629913,28, 
SH3BS,42.018551,-93.628471,29, 
SH3BS,42.018822,-93.628098,30, 
SH3BS,42.018959,-93.627838,31, 
SH3BS,42.0191,-93.627449,32, 
SH3BS,42.019199,-93.626717,33, 
SH3BS,42.01923,-93.624222,34, 
SH3BS,42.019291,-93.622688,35, 
SH3BS,42.019299,-93.620613,36, 
SH3BS,42.019329,-93.619957,37, 
SH3BS,42.019428,-93.619408,38, 
SH3BS,42.019428,-93.619408,39, 
SH3BS,42.019951,-93.618073,40, 
SH3BS,42.020111,-93.6175,41, 
SH3BS,42.020199,-93.616898,42, 
SH3BS,42.02018,-93.611862,43, 
SH3BS,42.02013,-93.610298,44, 
SH3BS,42.02013,-93.610298,45, 
SH3BS,42.018959,-93.610367,46, 
SH3BS,42.017441,-93.610336,47, 
SH3BS,42.017441,-93.610336,48, 
SH3BS,42.01741,-93.61219,49, 
SH3A,42.045107,-93.642046,1, 
SH3A,42.045231,-93.640739,2, 
SH3A,42.045189,-93.640511,3, 
SH3A,42.045021,-93.640297,4, 
SH3A,42.044899,-93.640259,5, 
SH3A,42.04409,-93.640251,6, 
SH3A,42.043629,-93.64035,7, 
SH3A,42.04332,-93.640633,8, 
SH3A,42.043201,-93.640877,9, 
SH3A,42.043072,-93.641312,10, 
SH3A,42.043072,-93.641312,11, 
SH3A,42.0424,-93.641022,12, 
SH3A,42.04184,-93.640846,13, 
SH3A,42.041061,-93.640892,14, 
SH3A,42.040779,-93.641022,15, 
SH3A,42.040779,-93.641022,16, 
SH3A,42.041538,-93.643028,17, 
SH3A,42.041538,-93.643028,18, 
SH3A,42.040668,-93.643631,19, 
SH3A,42.04047,-93.643707,20, 
SH3A,42.039051,-93.643509,21, 
SH3A,42.039051,-93.643509,22, 
SH3A,42.038929,-93.644814,23, 
SH3A,42.038929,-93.644814,24, 
SH3A,42.030521,-93.644653,25, 
SH3A,42.030521,-93.644653,26, 
SH3A,42.030548,-93.644287,27, 
SH3A,42.03051,-93.643288,28, 
SH3A,42.03051,-93.641541,29, 
SH3A,42.03051,-93.641541,30, 
SH3A,42.028889,-93.64151,31, 
SH3A,42.028889,-93.64151,32, 
SH3A,42.028895,-93.642434,33, 
SH3A,42.028881,-93.644418,34, 
SH4O,42.028879,-93.644424,1, 
SH4O,42.028876,-93.645124,2, 
SH4O,42.028882,-93.646897,3, 
SH4O,42.028876,-93.647956,4, 
SH4O,42.027853,-93.647949,5, 
SH4O,42.027261,-93.64776,6, 
SH4O,42.026879,-93.647821,7, 
SH4O,42.026424,-93.647916,8, 
SH4O,42.025948,-93.647909,9, 
SH4O,42.025741,-93.647872,10, 
SH4O,42.02545,-93.647685,11, 
SH4O,42.025229,-93.64746,12, 
SH4O,42.024828,-93.646879,13, 
SH4O,42.024735,-93.646742,14, 
SH4O,42.024608,-93.646433,15, 
SH4O,42.024581,-93.645933,16, 
SH4O,42.024568,-93.645295,17, 
SH4O,42.02467,-93.644719,18, 
SH4O,42.024785,-93.644257,19, 
SH4O,42.024792,-93.644114,20, 
SH4O,42.024984,-93.644023,21, 
SH4O,42.025653,-93.643182,22, 
SH4O,42.026715,-93.641927,23, 
SH4O,42.026946,-93.641672,24, 
SH4O,42.02712,-93.641516,25, 
SH4O,42.027302,-93.641472,26, 
SH4O,42.027302,-93.641472,27, 
SH4O,42.027279,-93.639633,28, 
SH4O,42.02718,-93.63929,29, 
SH4O,42.027081,-93.639137,30, 
SH4O,42.02684,-93.639,31, 
SH4O,42.025391,-93.639,32, 
SH4O,42.024609,-93.639107,33, 
SH4O,42.022869,-93.639481,34, 
SH4O,42.020069,-93.639442,35, 
SH4O,42.020069,-93.639442,36, 
SH4O,42.021431,-93.639458,37, 
SH4O,42.021431,-93.639458,38, 
SH4O,42.019619,-93.63945,39, 
SH4O,42.019619,-93.63945,40, 
SH4O,42.01965,-93.637329,41, 
SH4O,42.01965,-93.637329,42, 
SH4O,42.016281,-93.63726,43, 
SH4O,42.016281,-93.63726,44, 
SH4O,42.0163,-93.632339,45, 
SH4O,42.0163,-93.632339,46, 
SH4O,42.013741,-93.632309,47, 
SH4O,42.013481,-93.632317,48, 
SH4O,42.013031,-93.632446,49, 
SH4O,42.0126,-93.632668,50, 
SH4O,42.012249,-93.632927,51, 
SH4O,42.011902,-93.633301,52, 
SH4O,42.011589,-93.633812,53, 
SH4O,42.011589,-93.633812,54, 
SH4O,42.010651,-93.633041,55, 
SH4O,42.010159,-93.632561,56, 
SH4O,42.009739,-93.63205,57, 
SH4O,42.009602,-93.631783,58, 
SH4O,42.009392,-93.631157,59, 
SH4O,42.009331,-93.63076,60, 
SH4O,42.00922,-93.629669,61, 
SH4O,42.009232,-93.628937,62, 
SH4O,42.009129,-93.628166,63, 
SH4O,42.008968,-93.627632,64, 
SH4O,42.00872,-93.627136,65, 
SH4O,42.008549,-93.62664,66, 
SH4O,42.008419,-93.626007,67, 
SH4O,42.008389,-93.624733,68, 
SH4O,42.008419,-93.619202,69, 
SH4O,42.008369,-93.616318,70, 
SH4O,42.008419,-93.613388,71, 
SH4O,42.008411,-93.608276,72, 
SH4O,42.00832,-93.58593,73, 
SH4O,42.008228,-93.580292,74, 
SH4O,42.008251,-93.579567,75, 
SH4O,42.008221,-93.579201,76, 
SH4O,42.008282,-93.578659,77, 
SH4O,42.008257,-93.5756,78, 
SH4O,42.008305,-93.575381,79, 
SH4O,42.008468,-93.575232,80, 
SH4O,42.009919,-93.575225,81, 
SH4O,42.010964,-93.575249,82, 
SH4O,42.012274,-93.575252,83, 
SH4O,42.015622,-93.575338,84, 
SH4O,42.01707,-93.575318,85, 
SH4O,42.017929,-93.575328,86, 
SH4O,42.018962,-93.575327,87, 
SH4O,42.019837,-93.575269,88, 
SH4O,42.019747,-93.57683,89, 
SH4O,42.019748,-93.577003,90, 
SH4O,42.01977,-93.577134,91, 
SH4O,42.019838,-93.577286,92, 
SH4O,42.019951,-93.577447,93, 
SH4O,42.020244,-93.577508,94, 
SH4O,42.020627,-93.577447,95, 
SH4O,42.022712,-93.577455,96, 
SH4O,42.022733,-93.574957,97, 
SH4O,42.021817,-93.574988,98, 
SH4O,42.020022,-93.575213,99, 
SH4O,42.019837,-93.575274,100, 
SH4O,42.019356,-93.575294,101, 
SH4O,42.019007,-93.575325,102, 
SH4O,42.017986,-93.575326,103, 
SH4O,42.017123,-93.575327,104, 
SH4O,42.015673,-93.575329,105, 
SH4O,42.012329,-93.575262,106, 
SH4O,42.011074,-93.575253,107, 
SH4O,42.009968,-93.575241,108, 
SH4I,42.00993,-93.575241,1, 
SH4I,42.00848,-93.575218,2, 
SH4I,42.008308,-93.575348,3, 
SH4I,42.008251,-93.575531,4, 
SH4I,42.008282,-93.578659,5, 
SH4I,42.008221,-93.579201,6, 
SH4I,42.008251,-93.579567,7, 
SH4I,42.008228,-93.580292,8, 
SH4I,42.00832,-93.58593,9, 
SH4I,42.008411,-93.608276,10, 
SH4I,42.008419,-93.613388,11, 
SH4I,42.008369,-93.616318,12, 
SH4I,42.008419,-93.619202,13, 
SH4I,42.008389,-93.624733,14, 
SH4I,42.008419,-93.626007,15, 
SH4I,42.008549,-93.62664,16, 
SH4I,42.00872,-93.627136,17, 
SH4I,42.008968,-93.627632,18, 
SH4I,42.009129,-93.628166,19, 
SH4I,42.009232,-93.628937,20, 
SH4I,42.00922,-93.629669,21, 
SH4I,42.009331,-93.63076,22, 
SH4I,42.009392,-93.631157,23, 
SH4I,42.009602,-93.631783,24, 
SH4I,42.009739,-93.63205,25, 
SH4I,42.010159,-93.632561,26, 
SH4I,42.010651,-93.633041,27, 
SH4I,42.01149,-93.633713,28, 
SH4I,42.01149,-93.633713,29, 
SH4I,42.011959,-93.633018,30, 
SH4I,42.012211,-93.632759,31, 
SH4I,42.012489,-93.632523,32, 
SH4I,42.01281,-93.632332,33, 
SH4I,42.013161,-93.632202,34, 
SH4I,42.01392,-93.632088,35, 
SH4I,42.016319,-93.632172,36, 
SH4I,42.016319,-93.632172,37, 
SH4I,42.016281,-93.63726,38, 
SH4I,42.016281,-93.63726,39, 
SH4I,42.01965,-93.637329,40, 
SH4I,42.01965,-93.637329,41, 
SH4I,42.019619,-93.63945,42, 
SH4I,42.019619,-93.63945,43, 
SH4I,42.022869,-93.639481,44, 
SH4I,42.024609,-93.639107,45, 
SH4I,42.025391,-93.639,46, 
SH4I,42.02684,-93.639,47, 
SH4I,42.027081,-93.639137,48, 
SH4I,42.02718,-93.63929,49, 
SH4I,42.027279,-93.639633,50, 
SH4I,42.027302,-93.641472,51, 
SH4I,42.027302,-93.641472,52, 
SH4I,42.02888,-93.641511,53, 
SH4I,42.028891,-93.642164,54, 
SH4I,42.02889,-93.64294,55, 
SH4I,42.028883,-93.643706,56, 
SH4I,42.028878,-93.644379,57, 
SH4AI,41.995136,-93.609471,1, 
SH4AI,41.995134,-93.610188,2, 
SH4AI,41.997169,-93.610168,3, 
SH4AI,41.9972,-93.6101,4, 
SH4AI,41.99765,-93.610046,5, 
SH4AI,41.999119,-93.610001,6, 
SH4AI,42.00116,-93.609848,7, 
SH4AI,42.007301,-93.609871,8, 
SH4AI,42.008411,-93.60994,9, 
SH4AI,42.008411,-93.60994,10, 
SH4AI,42.008419,-93.613388,11, 
SH4AI,42.008369,-93.616318,12, 
SH4AI,42.008419,-93.619202,13, 
SH4AI,42.008389,-93.624733,14, 
SH4AI,42.008419,-93.626007,15, 
SH4AI,42.008549,-93.62664,16, 
SH4AI,42.00872,-93.627136,17, 
SH4AI,42.008968,-93.627632,18, 
SH4AI,42.009129,-93.628166,19, 
SH4AI,42.009232,-93.628937,20, 
SH4AI,42.00922,-93.629669,21, 
SH4AI,42.009331,-93.63076,22, 
SH4AI,42.009392,-93.631157,23, 
SH4AI,42.009602,-93.631783,24, 
SH4AI,42.009739,-93.63205,25, 
SH4AI,42.010159,-93.632561,26, 
SH4AI,42.010651,-93.633041,27, 
SH4AI,42.01149,-93.633713,28, 
SH4AI,42.01149,-93.633713,29, 
SH4AI,42.011959,-93.633018,30, 
SH4AI,42.012211,-93.632759,31, 
SH4AI,42.012489,-93.632523,32, 
SH4AI,42.01281,-93.632332,33, 
SH4AI,42.013161,-93.632202,34, 
SH4AI,42.01392,-93.632088,35, 
SH4AI,42.016319,-93.632172,36, 
SH4AI,42.016319,-93.632172,37, 
SH4AI,42.016281,-93.63726,38, 
SH4AI,42.016281,-93.63726,39, 
SH4AI,42.017243,-93.637295,40, 
SH4AIS,41.993475,-93.609158,1, 
SH4AIS,41.993456,-93.608982,2, 
SH4AIS,41.993363,-93.608263,3, 
SH4AIS,41.993282,-93.607645,4, 
SH4AIS,41.993273,-93.607562,5, 
SH4AIS,41.994253,-93.607594,6, 
SH4AIS,41.99514,-93.607635,7, 
SH4AIS,41.995136,-93.609307,8, 
SH4AIS,41.995134,-93.610188,9, 
SH4AIS,41.997169,-93.610168,10, 
SH4AIS,41.9972,-93.6101,11, 
SH4AIS,41.99765,-93.610046,12, 
SH4AIS,41.999119,-93.610001,13, 
SH4AIS,42.00116,-93.609848,14, 
SH4AIS,42.007301,-93.609871,15, 
SH4AIS,42.008411,-93.60994,16, 
SH4AIS,42.008411,-93.60994,17, 
SH4AIS,42.008419,-93.613388,18, 
SH4AIS,42.008369,-93.616318,19, 
SH4AIS,42.008419,-93.619202,20, 
SH4AIS,42.008389,-93.624733,21, 
SH4AIS,42.008419,-93.626007,22, 
SH4AIS,42.008549,-93.62664,23, 
SH4AIS,42.00872,-93.627136,24, 
SH4AIS,42.008968,-93.627632,25, 
SH4AIS,42.009129,-93.628166,26, 
SH4AIS,42.009232,-93.628937,27, 
SH4AIS,42.00922,-93.629669,28, 
SH4AIS,42.009331,-93.63076,29, 
SH4AIS,42.009392,-93.631157,30, 
SH4AIS,42.009602,-93.631783,31, 
SH4AIS,42.009739,-93.63205,32, 
SH4AIS,42.010159,-93.632561,33, 
SH4AIS,42.010651,-93.633041,34, 
SH4AIS,42.01149,-93.633713,35, 
SH4AIS,42.01149,-93.633713,36, 
SH4AIS,42.011959,-93.633018,37, 
SH4AIS,42.012211,-93.632759,38, 
SH4AIS,42.012489,-93.632523,39, 
SH4AIS,42.01281,-93.632332,40, 
SH4AIS,42.013161,-93.632202,41, 
SH4AIS,42.01392,-93.632088,42, 
SH4AIS,42.016319,-93.632172,43, 
SH4AIS,42.016319,-93.632172,44, 
SH4AIS,42.016281,-93.63726,45, 
SH4AIS,42.016281,-93.63726,46, 
SH4AIS,42.017243,-93.637295,47, 
SH4AO,42.028879,-93.644424,1, 
SH4AO,42.028876,-93.645124,2, 
SH4AO,42.028882,-93.646897,3, 
SH4AO,42.028876,-93.647956,4, 
SH4AO,42.027853,-93.647949,5, 
SH4AO,42.027261,-93.64776,6, 
SH4AO,42.026879,-93.647821,7, 
SH4AO,42.026424,-93.647916,8, 
SH4AO,42.025948,-93.647909,9, 
SH4AO,42.025741,-93.647872,10, 
SH4AO,42.02545,-93.647685,11, 
SH4AO,42.025229,-93.64746,12, 
SH4AO,42.024828,-93.646879,13, 
SH4AO,42.024735,-93.646742,14, 
SH4AO,42.024608,-93.646433,15, 
SH4AO,42.024581,-93.645933,16, 
SH4AO,42.024568,-93.645295,17, 
SH4AO,42.02467,-93.644719,18, 
SH4AO,42.024785,-93.644257,19, 
SH4AO,42.024792,-93.644114,20, 
SH4AO,42.024984,-93.644023,21, 
SH4AO,42.025653,-93.643182,22, 
SH4AO,42.026715,-93.641927,23, 
SH4AO,42.026946,-93.641672,24, 
SH4AO,42.02712,-93.641516,25, 
SH4AO,42.027302,-93.641472,26, 
SH4AO,42.027302,-93.641472,27, 
SH4AO,42.027279,-93.639633,28, 
SH4AO,42.02718,-93.63929,29, 
SH4AO,42.027081,-93.639137,30, 
SH4AO,42.02684,-93.639,31, 
SH4AO,42.025391,-93.639,32, 
SH4AO,42.024609,-93.639107,33, 
SH4AO,42.022869,-93.639481,34, 
SH4AO,42.020069,-93.639442,35, 
SH4AO,42.020069,-93.639442,36, 
SH4AO,42.021431,-93.639458,37, 
SH4AO,42.021431,-93.639458,38, 
SH4AO,42.019619,-93.63945,39, 
SH4AO,42.019619,-93.63945,40, 
SH4AO,42.01965,-93.637329,41, 
SH4AO,42.01965,-93.637329,42, 
SH4AO,42.016281,-93.63726,43, 
SH4AO,42.016281,-93.63726,44, 
SH4AO,42.0163,-93.632339,45, 
SH4AO,42.0163,-93.632339,46, 
SH4AO,42.013741,-93.632309,47, 
SH4AO,42.013481,-93.632317,48, 
SH4AO,42.013031,-93.632446,49, 
SH4AO,42.0126,-93.632668,50, 
SH4AO,42.012249,-93.632927,51, 
SH4AO,42.011902,-93.633301,52, 
SH4AO,42.011589,-93.633812,53, 
SH4AO,42.011589,-93.633812,54, 
SH4AO,42.010651,-93.633041,55, 
SH4AO,42.010159,-93.632561,56, 
SH4AO,42.009739,-93.63205,57, 
SH4AO,42.009602,-93.631783,58, 
SH4AO,42.009392,-93.631157,59, 
SH4AO,42.009331,-93.63076,60, 
SH4AO,42.00922,-93.629669,61, 
SH4AO,42.009232,-93.628937,62, 
SH4AO,42.009129,-93.628166,63, 
SH4AO,42.008968,-93.627632,64, 
SH4AO,42.00872,-93.627136,65, 
SH4AO,42.008549,-93.62664,66, 
SH4AO,42.008419,-93.626007,67, 
SH4AO,42.008389,-93.624733,68, 
SH4AO,42.008419,-93.619202,69, 
SH4AO,42.008369,-93.616318,70, 
SH4AO,42.008419,-93.613388,71, 
SH4AO,42.008427,-93.610215,72, 
SH4AO,42.008029,-93.610183,73, 
SH4AO,42.007549,-93.610165,74, 
SH4AO,42.006726,-93.610166,75, 
SH4AO,42.005885,-93.610162,76, 
SH4AO,42.004252,-93.610158,77, 
SH4AO,42.002743,-93.610145,78, 
SH4AO,42.001158,-93.610145,79, 
SH4AO,41.999888,-93.610158,80, 
SH4AO,41.998977,-93.610182,81, 
SH4AO,41.997974,-93.610211,82, 
SH4AO,41.997338,-93.610233,83, 
SH4AO,41.997156,-93.610235,84, 
SH4AO,41.996886,-93.610159,85, 
SH4AO,41.996643,-93.610175,86, 
SH4AO,41.996355,-93.610177,87, 
SH4AO,41.99513,-93.610188,88, 
SH4AO,41.993529,-93.610189,89, 
SH4AO,41.993496,-93.609526,90, 
SH4AO,41.993466,-93.609025,91, 
SH4AO,41.993363,-93.608259,92, 
SH4AO,41.993284,-93.607635,93, 
SH4AO,41.993284,-93.607561,94, 
SH4AO,41.994258,-93.607595,95, 
SH4AO,41.995145,-93.607631,96, 
SH4AO,41.995141,-93.608473,97, 
SH4AO,41.995137,-93.60946,98, 
SH4AOS,42.017221,-93.637279,1, 
SH4AOS,42.019619,-93.637332,2, 
SH4AOS,42.01959,-93.639458,3, 
SH4AOS,42.020013,-93.639455,4, 
SH4AOS,42.021352,-93.63947,5, 
SH4AOS,42.022657,-93.63949,6, 
SH4AOS,42.022772,-93.639488,7, 
SH4AOS,42.022866,-93.639481,8, 
SH4AOS,42.02454,-93.639122,9, 
SH4AOS,42.025356,-93.639005,10, 
SH4AOS,42.026791,-93.638992,11, 
SH4AOS,42.026845,-93.639006,12, 
SH4AOS,42.027039,-93.639104,13, 
SH4AOS,42.027172,-93.639282,14, 
SH4AOS,42.027267,-93.63959,15, 
SH4AOS,42.027278,-93.639687,16, 
SH4AOS,42.027304,-93.641473,17, 
SH4AOS,42.027303,-93.641508,18, 
SH4AOS,42.028885,-93.641511,19, 
SH4AOS,42.028882,-93.643704,20, 
SH4AOS,42.028876,-93.645124,21, 
SH4AOS,42.028882,-93.646897,22, 
SH4AOS,42.028876,-93.647956,23, 
SH4AOS,42.027853,-93.647949,24, 
SH4AOS,42.027261,-93.64776,25, 
SH4AOS,42.026879,-93.647821,26, 
SH4AOS,42.026424,-93.647916,27, 
SH4AOS,42.025948,-93.647909,28, 
SH4AOS,42.025741,-93.647872,29, 
SH4AOS,42.02545,-93.647685,30, 
SH4AOS,42.025229,-93.64746,31, 
SH4AOS,42.024828,-93.646879,32, 
SH4AOS,42.024735,-93.646742,33, 
SH4AOS,42.024608,-93.646433,34, 
SH4AOS,42.024581,-93.645933,35, 
SH4AOS,42.024568,-93.645295,36, 
SH4AOS,42.02467,-93.644719,37, 
SH4AOS,42.024785,-93.644257,38, 
SH4AOS,42.024792,-93.644114,39, 
SH4AOS,42.024984,-93.644023,40, 
SH4AOS,42.025653,-93.643182,41, 
SH4AOS,42.026715,-93.641927,42, 
SH4AOS,42.026946,-93.641672,43, 
SH4AOS,42.02712,-93.641516,44, 
SH4AOS,42.027302,-93.641472,45, 
SH4AOS,42.027302,-93.641472,46, 
SH4AOS,42.027279,-93.639633,47, 
SH4AOS,42.02718,-93.63929,48, 
SH4AOS,42.027081,-93.639137,49, 
SH4AOS,42.02684,-93.639,50, 
SH4AOS,42.025391,-93.639,51, 
SH4AOS,42.024609,-93.639107,52, 
SH4AOS,42.022869,-93.639481,53, 
SH4AOS,42.020069,-93.639442,54, 
SH4AOS,42.020069,-93.639442,55, 
SH4AOS,42.021431,-93.639458,56, 
SH4AOS,42.021431,-93.639458,57, 
SH4AOS,42.019619,-93.63945,58, 
SH4AOS,42.019619,-93.63945,59, 
SH4AOS,42.01965,-93.637329,60, 
SH4AOS,42.01965,-93.637329,61, 
SH4AOS,42.016281,-93.63726,62, 
SH4AOS,42.016281,-93.63726,63, 
SH4AOS,42.0163,-93.632339,64, 
SH4AOS,42.0163,-93.632339,65, 
SH4AOS,42.013741,-93.632309,66, 
SH4AOS,42.013481,-93.632317,67, 
SH4AOS,42.013031,-93.632446,68, 
SH4AOS,42.0126,-93.632668,69, 
SH4AOS,42.012249,-93.632927,70, 
SH4AOS,42.011902,-93.633301,71, 
SH4AOS,42.011589,-93.633812,72, 
SH4AOS,42.011589,-93.633812,73, 
SH4AOS,42.010651,-93.633041,74, 
SH4AOS,42.010159,-93.632561,75, 
SH4AOS,42.009739,-93.63205,76, 
SH4AOS,42.009602,-93.631783,77, 
SH4AOS,42.009392,-93.631157,78, 
SH4AOS,42.009331,-93.63076,79, 
SH4AOS,42.00922,-93.629669,80, 
SH4AOS,42.009232,-93.628937,81, 
SH4AOS,42.009129,-93.628166,82, 
SH4AOS,42.008968,-93.627632,83, 
SH4AOS,42.00872,-93.627136,84, 
SH4AOS,42.008549,-93.62664,85, 
SH4AOS,42.008419,-93.626007,86, 
SH4AOS,42.008389,-93.624733,87, 
SH4AOS,42.008419,-93.619202,88, 
SH4AOS,42.008369,-93.616318,89, 
SH4AOS,42.008419,-93.613388,90, 
SH4AOS,42.008427,-93.610215,91, 
SH4AOS,42.008029,-93.610183,92, 
SH4AOS,42.007549,-93.610165,93, 
SH4AOS,42.006726,-93.610166,94, 
SH4AOS,42.005885,-93.610162,95, 
SH4AOS,42.004252,-93.610158,96, 
SH4AOS,42.002743,-93.610145,97, 
SH4AOS,42.001158,-93.610145,98, 
SH4AOS,41.999888,-93.610158,99, 
SH4AOS,41.998977,-93.610182,100, 
SH4AOS,41.997974,-93.610211,101, 
SH4AOS,41.997338,-93.610233,102, 
SH4AOS,41.997156,-93.610235,103, 
SH4AOS,41.996886,-93.610159,104, 
SH4AOS,41.996643,-93.610175,105, 
SH4AOS,41.996355,-93.610177,106, 
SH4AOS,41.99513,-93.610188,107, 
SH4AOS,41.993529,-93.610189,108, 
SH4AOS,41.993496,-93.609526,109, 
SH4AOS,41.993471,-93.609181,110, 
SH5S,42.025829,-93.617828,1, 
SH5S,42.025799,-93.619492,2, 
SH5S,42.025799,-93.619492,3, 
SH5S,42.025021,-93.619431,4, 
SH5S,42.025021,-93.619431,5, 
SH5S,42.025059,-93.616867,6, 
SH5S,42.025059,-93.616867,7, 
SH5S,42.0229,-93.616821,8, 
SH5S,42.0229,-93.616821,9, 
SH5S,42.022881,-93.610336,10, 
SH5S,42.022881,-93.610336,11, 
SH5S,42.02013,-93.610298,12, 
SH5S,42.018959,-93.610367,13, 
SH5S,42.009762,-93.610252,14, 
SH5S,42.00967,-93.610298,15, 
SH5S,42.008492,-93.610153,16, 
SH5S,42.006729,-93.610138,17, 
SH5S,42.002701,-93.610191,18, 
SH5S,42.00045,-93.610138,19, 
SH5S,41.997501,-93.610283,20, 
SH5S,41.997189,-93.610237,21, 
SH5S,41.997089,-93.610184,22, 
SH5S,41.993488,-93.610191,23, 
SH5S,41.993488,-93.610191,24, 
SH5S,41.993481,-93.609467,25, 
SH5S,41.993359,-93.608261,26, 
SH5S,41.993359,-93.608261,27, 
SH5S,41.991631,-93.608307,28, 
SH5S,41.98658,-93.608269,29, 
SH5S,41.98658,-93.608269,30, 
SH5S,41.986561,-93.603813,31, 
SH5S,41.986561,-93.603813,32, 
SH5S,41.986841,-93.603818,33, 
SH5N,41.98685,-93.603808,1, 
SH5N,41.988171,-93.603828,2, 
SH5N,41.98851,-93.603668,3, 
SH5N,41.988651,-93.603508,4, 
SH5N,41.988651,-93.603508,5, 
SH5N,41.98917,-93.604301,6, 
SH5N,41.989529,-93.6045,7, 
SH5N,41.989529,-93.6045,8, 
SH5N,41.989922,-93.603653,9, 
SH5N,41.99028,-93.60321,10, 
SH5N,41.991032,-93.60273,11, 
SH5N,41.99147,-93.602272,12, 
SH5N,41.99157,-93.602051,13, 
SH5N,41.991631,-93.601791,14, 
SH5N,41.991619,-93.601143,15, 
SH5N,41.99165,-93.600899,16, 
SH5N,41.991798,-93.600418,17, 
SH5N,41.991798,-93.600418,18, 
SH5N,41.993031,-93.601227,19, 
SH5N,41.993172,-93.601357,20, 
SH5N,41.993328,-93.601761,21, 
SH5N,41.99334,-93.60408,22, 
SH5N,41.99324,-93.605423,23, 
SH5N,41.993271,-93.607536,24, 
SH5N,41.993271,-93.607536,25, 
SH5N,41.99514,-93.607643,26, 
SH5N,41.99514,-93.607643,27, 
SH5N,41.995129,-93.610184,28, 
SH5N,41.995129,-93.610184,29, 
SH5N,41.997089,-93.610184,30, 
SH5N,41.997219,-93.6101,31, 
SH5N,41.997639,-93.610046,32, 
SH5N,41.999119,-93.610023,33, 
SH5N,42.001148,-93.609848,34, 
SH5N,42.00589,-93.609901,35, 
SH5N,42.007301,-93.609871,36, 
SH5N,42.00835,-93.609947,37, 
SH5N,42.009682,-93.610161,38, 
SH5N,42.009762,-93.610252,39, 
SH5N,42.010551,-93.610291,40, 
SH5N,42.013641,-93.610283,41, 
SH5N,42.018959,-93.610367,42, 
SH5N,42.02013,-93.610298,43, 
SH5N,42.022881,-93.610336,44, 
SH5N,42.022881,-93.610336,45, 
SH5N,42.0229,-93.616821,46, 
SH5N,42.0229,-93.616821,47, 
SH5N,42.025848,-93.61689,48, 
SH5N,42.025848,-93.61689,49, 
SH5N,42.025833,-93.617812,50, 
SH6A,42.01614,-93.650414,1, 
SH6A,42.016129,-93.650063,2, 
