shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.159368822537,-78.9695904534811,86,17771.91
1a61bdc8-fb29-4184-991c-efb2deefd97b,35.01832152,-78.91423706,13,3106.96
8f33ad94-dfae-43d0-9796-e017f03b6a6e,35.0388035201313,-78.8435118701167,23,5352.56
03cd6076-890e-4a0f-b459-e618daaabc21,35.0295498984784,-78.9346747955486,46,9596.03
8190d1f9-df37-4910-8d00-593f5c593948,35.0862987390935,-78.9496884614044,13,2427.91
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.0294747966215,-79.0001595914459,21,5462.08
5fbe5894-8f55-46a6-9b79-c7edd2d91d9e,35.1449412193859,-78.8723710997326,5,1390.83
0b65aba4-0d79-4bd0-9add-34a546dbc9c5,35.157711217267,-78.8705458563892,94,22841.74
81331d45-fe16-4da7-b438-619b2a71258b,35.11212468,-78.90453287,29,9363.86
5136ff8f-7583-47d3-81fa-b350e5c964f2,35.0345041139,-78.854154082,14,3781.78
1b7342d6-2a19-45ee-b5e6-a0f2ce6d4a36,35.0744929954107,-78.9588173603306,4,245.5
0c3e726d-2b03-4eb4-a24e-6451f795c9cb,35.080358986876,-78.9557636651852,46,8202.02
b3e982d6-4582-4ab4-9edf-91971bd9bb5e,35.0795275020318,-78.9459132519909,52,10306.07
b0687e09-9df7-442c-9d69-700c7cbc3a3e,35.03861308,-78.96107207,41,6494.13
579505ab-dd02-4ad1-a444-1c7961ade127,35.04104207,-78.91359089,26,3696.36
bfe5adf5-8ce5-4030-bff3-d7bb51af674a,35.025868566386,-78.9211899889225,20,3969.33
e37683f3-95bb-4110-b14d-ba5e4e8c0cca,35.04405607,-78.97498305,37,9748.06
4cee8e51-4679-48fe-b076-d0e1db14ccfa,35.0395411276544,-78.9338754972145,53,10847.05
4482adba-322a-4336-87fa-417ffe390f66,35.07628218,-78.96372589,10,871.93
3d23a0dc-724c-4984-b2c4-91050ee223a5,35.04438798,-78.97828871,17,3034.68
8f33ad94-dfae-43d0-9796-e017f03b6a6e,35.0353877267472,-78.8729021771492,45,9699.17
5136ff8f-7583-47d3-81fa-b350e5c964f2,35.0453811728,-78.8546726738,12,2572.11
e153f5c6-c0af-4529-b58b-bcd58ba6976d,35.1439233210041,-78.8726782126831,4,1532.12
817b2cbe-dd82-49c1-9a51-32c8217a299a,35.0794322836061,-79.009975135921,55,11643.15
1b7342d6-2a19-45ee-b5e6-a0f2ce6d4a36,35.0711616916157,-78.9292889195257,44,7216.22
5fbe5894-8f55-46a6-9b79-c7edd2d91d9e,35.0861,-78.898086,49,14393.33
b1f55318-8fcc-4ada-bfbb-83031ae44a3d,35.05144994,-78.87801425,25,5270.11
4cee8e51-4679-48fe-b076-d0e1db14ccfa,35.0483065872375,-78.8702105802423,1,53.62
0a27d06f-4dae-438f-b49d-2661c90528d5,35.088858,-78.925257,59,18288.61
b9a4c7e0-3286-44a4-b974-2694da8efee5,35.088585322415,-78.9528628559627,25,3476.64
1b7342d6-2a19-45ee-b5e6-a0f2ce6d4a36,35.07618542,-78.93387227,33,4956.14
be866958-917a-41c3-91b7-9a476df2f988,35.1291282551961,-78.9640007295609,20,4131.35
0b65aba4-0d79-4bd0-9add-34a546dbc9c5,35.0909701133,-78.9104785349,35,6934.71
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.1145658,-78.92186356,46,10181.38
579505ab-dd02-4ad1-a444-1c7961ade127,35.0401674234967,-78.904699766916,28,4511.18
03cd6076-890e-4a0f-b459-e618daaabc21,35.046093,-78.872717,4,491.33
be866958-917a-41c3-91b7-9a476df2f988,35.051782730328,-78.876130215891,102,19396.24
06af3027-e7a3-4644-a73f-c4cf38aa51a1,35.029612930394,-78.9297516006083,24,3221.85
bec96390-7a1e-43e4-8f31-cd95a53c05a3,35.1007276833491,-78.9186472546248,36,8022.07
96220478-b64b-4624-85a5-57c5057d52fa,35.07198425,-78.88360993,17,3038.36
4482adba-322a-4336-87fa-417ffe390f66,35.0980736373707,-79.0110627717413,55,8049.34
817b2cbe-dd82-49c1-9a51-32c8217a299a,35.080482368498,-78.9671831707468,73,17665.39
0a27d06f-4dae-438f-b49d-2661c90528d5,35.0879523210497,-78.9284614579953,60,18596.87
d7ac0812-dc9c-43ea-a6b5-b6d487597b81,35.0799258100942,-78.9665944258329,47,9042.33
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.0313442964163,-78.9984483419924,22,5721.7
5136ff8f-7583-47d3-81fa-b350e5c964f2,35.0279845263,-78.8504789079,18,4826.98
f0a1651d-f2ad-4fdb-bf9b-0275e242dab6,35.1548788043784,-78.8695896488184,51,9832.66
8f33ad94-dfae-43d0-9796-e017f03b6a6e,35.0397181534599,-78.8667572359298,40,8924.33
285a4a2a-1e80-4299-8cbe-dcf7a1760b59,35.0096894806438,-79.0195439171519,9,2397.06
05ee1aed-1467-4c65-80d3-e7ecba57a74d,35.0367301724392,-78.9380181692849,46,9497.75
52f767b7-8e5f-46e2-bcb0-19a0b8216360,35.114983625113,-78.9171358297548,11,1994.12
