stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type
e6b5655b-9e3e-4d09-9c4b-da3689cf6c00,"Cli08100EN","Cliffdale Rd/Prestige Blvd","""""",35.06063093,-79.0458925,0
82bfedee-9128-48d4-9bd3-6c735a394cd2,"Rim01100AW","Montibello Shopping Center","""Rim Rd/Cliffdale Rd""",35.05817731,-79.04874923,0
0f709d24-1f5e-4b43-9c8c-6672cdbefda2,"Rim01200BW","Rim Rd/Olted Rd","""Parc Stone""",35.05589366,-79.04705405,0
02b8180b-9136-4c96-8a7c-bc4c0ed494fa,"Rim01300CW","Rim Rd/English Saddle Dr","""""",35.05282329,-79.04500481,0
8a0e380e-733c-4b7b-a1cc-532dbb623ce7,"Rim01500DN","Rim Rd/Rembrant Dr","""""",35.04738125,-79.04629317,0
7e5478ad-7805-4d34-ac3f-399f3d0c1d46,"Rim03800EW","Rim Rd/Old Raeford Rd","""""",35.03181506,-79.04902017,0
43bd373e-d032-4b64-8076-e5a50ad2bfee,"Rae07700UN","Raeford Rd/Acacia Dr","""Lake Rim Fire Dept""",35.03074335,-79.05308092,0
7eba9e8e-e702-479b-aecb-27a8b4f6c6d7,"GMd07701AW","Raeford Rd/Walmart","""Good Middling Dr""",35.0273163,-79.05439114,0
27c87fbc-f6b0-4b5b-935e-f69004ce97cf,"OWR00800AS","Old Wilmington Rd/Eastern Blvd","""Buxton Village""",35.0367348393,-78.8732633197,0
4589f9dd-0619-47e1-8b17-91d7cdcf2e88,"OWR00700BE","Old Wilmington Rd/Fisher St","""""",35.0388750096,-78.8736030189,0
2b1db96f-4f64-4989-bb81-12c8c49bba88,"OWR00120CE","Old Wilmington Rd/Curtis Ln","""Sycamore Park""",35.0405489945,-78.8734115416,0
7df406bf-eba5-4ad9-a7f7-3155a98c5c11,"OWR00400DE","Oak Run Apts","""Old Wilmington Rd /Campbell Ter""",35.043214,-78.872735,0
835eec09-c286-442b-bde5-71fdf6e39755,"OWR00200FS","Old Wilmington Rd/McDaniel St","""""",35.045676,-78.871471,0
2f7984c5-5509-4a81-9243-bd181a811f89,"WtR01444ES","Omni Fitness","""""",35.03898,-78.936143,0
3939e24a-7fba-4dab-bcdc-c3ca70912e7f,"Owe00300JE","Owen Dr Ext/Owen Dr","""""",35.04048316,-78.93378971,0
50780a3f-2ff1-41b8-808f-ef9bceb52249,"Owe00200KE","Owen Dr Ext/Hunter Cir","""""",35.04248934,-78.93435202,0
a40866d9-0fe1-4098-be94-03498f13d526,"Owe00100JE","Owen Dr Ext/Raeford Rd","""""",35.04380042,-78.934661,0
a7dd81a7-4411-4435-a42c-f6a683c876eb,"Rae03100FS","Tallywood Shopping Ctr","""""",35.04458078,-78.9319198,0
e929bdef-0e09-41f9-b4d4-c5fc672a5bc6,"Rae03000GS","Raeford Rd/Marlborough Rd","""""",35.04484271,-78.92959577,0
d11a941e-8959-4383-bb99-2bc296693eeb,"Rae02900HS","Raeford Rd/Marlborough Rd","""""",35.04509788,-78.92727906,0
58398b39-7b29-4858-8539-a12ef57365c0,"Rae02800IS","Raeford Rd/Purdue Dr","""""",35.04536061,-78.92493195,0
48df7faa-5448-43c1-9068-b0db84897173,"Rae02600JS","Reaford Rd/Forsythe St","""""",35.04575853,-78.92128974,0
ab30d30e-8311-4b1a-b001-9bed49407fa6,"Rob02200AW","Robeson St/Robeson St","""Robeson Plaza""",35.04375267,-78.91765503,0
9e099060-0a69-48a8-b355-90739155046d,"Rob01500BS","Robeson St/Village Dr","""Valleygate""",35.04104207,-78.91359089,0
4b52b339-a226-433b-9565-0208f9410828,"Rob01300CS","Robeson St/Levy Dr","""""",35.04044773,-78.90813866,0
9e53bbc6-b915-4cbc-bd3f-feecd3513cc8,"Wei00900AS","Weiss Ave/Fledger St","""""",35.04335112,-78.89904709,0
8ae986b3-afb7-4827-be9b-461a82c49001,"Wei00800BN","Weiss Ave/Commerce St","""""",35.04427841,-78.8971174,0
75a789ad-e60a-48e1-a6cb-b377fc03d46c,"Com00700AE","Commerce St/Dwain Dr","""""",35.0458272,-78.8978011,0
a141865b-f780-41fb-b0e0-d05aa15f4494,"Com00800BE","Commerce St/Augusta Dr","""""",35.04714757,-78.89886388,0
9c622e2c-7654-4b96-a91f-9fa22aa25f83,"Com00800CE","Commerce St/Turnpike Rd","""""",35.04856464,-78.90001178,0
05af0a01-1cc5-45a4-8852-d60959319edc,"Tur01100AS","Turnpike Rd/Wilbon Dr","""""",35.04972166,-78.89937303,0
0adba76d-1fbe-4015-9cf7-1070b1e7ca8a,"Tur01000BS","Turnpike Rd/Davis St","""""",35.05129995,-78.89724784,0
0be732a1-e095-414b-9f64-74a30d726a9b,"Tur00400CS","Turnpike Rd/Branson St","""""",35.05233574,-78.89480094,0
e87d7515-d831-4738-ae40-263d8e153c56,"Bra00800AS","Branson St/Bradford Ave","""""",35.0526265,-78.89287091,0
25fcc211-be72-4b78-b028-f9ee60764fdd,"McG00700BS","McGilvary St/McIver St","""""",35.05307859,-78.8897381,0
426aebdf-1bb9-4d83-bf7d-fe2cc166737a,"WRu00670AW","W Russell St/Robeson St","""Highsmith Rainey Hospital""",35.05364356,-78.88856467,0
b684aee2-1ae2-423a-bde0-b422dc8caa42,"WRu00200BW","W Russell St/Maxwell St","""""",35.05153756,-78.88234539,0
5be94632-c3c9-48db-b603-bce936d50684,"WRu00200CW","W Russell St/Worth St","""Dention Center""",35.0508192,-78.88033394,0
5c2e3bea-fecc-4feb-806b-6bf9d6e45e4f,"ERu00100DW","E Russell St/Cross Creek St","""Salvation Army""",35.04965418,-78.87686233,0
2703ebe4-2967-47f4-a2b7-ec1b30a8b3bc,"BStCtr","Blue Street Senior Center","""""",35.064146,-78.891801,0
00d17ad5-f93d-4e64-9961-e06046cd14d2,"WalMartSki","WalMart","""Skibo Rd """,35.08234345,-78.95630205,0
042fdf04-6023-4e13-9e83-dc300ad1ae3c,"Ski01400AS","Skibo Rd/Swain St","""Alger B Wilkins Elem School""",35.08391437,-78.95227192,0
fb05d1cc-a7bd-49d5-ae20-191a6ba93de3,"BgB00000HE","Bragg Blvd Ramp/Pamalee Dr","""""",35.08601561,-78.94965432,0
baabfd42-45b7-416c-80b9-84b44c32bf50,"BgB04500IE","Bragg Blvd/401 By pass ramp","""""",35.08704665,-78.9512105,0
6b976bee-23d2-45e7-8cb1-1e6d7c3b951e,"BgB04900JE","Bragg Blvd/Zollie Jones Rd","""""",35.09130594,-78.95412469,0
8c859e4e-ecdc-49b0-ab82-8268c9ac6207,"BgB05000KE","Bragg Blvd/Johnson St","""""",35.09376342,-78.9550677,0
b79ac927-bd41-4e35-bed3-51ca7c6a7076,"BgB05400LE","Bragg Blvd/Fleishman St","""""",35.09851436,-78.95689735,0
1ee7c50a-6d9c-4be1-810a-9a3d2a64515c,"OSw00100AS","Old Shaw Rd/Bragg Blvd","""""",35.10067156,-78.95732964,0
67cf0ac5-685f-4338-8a49-e044e374196f,"OSw00300BS","Old Shaw Rd/Shaw Rd","""""",35.10263792,-78.95330115,0
3ecc1fc4-2a36-45a8-a3cf-e2e721521a63,"Sha00600AS","Shaw Rd/Fuji Dr","""""",35.10490208,-78.9480776,0
4c108253-0718-46db-b622-dd588a0b626c,"Sha01200BS","Shaw Rd/Gulf Dr","""""",35.10796342,-78.94018102,0
60a2d47d-03e5-42d7-8d2a-f891f1168e8d,"Sha01400CS","Shaw Rd/Poinsett Ct","""""",35.1089855,-78.93626163,0
0d2c30db-996c-4164-a764-c9eb7791ef4d,"Sha01600DS","Shaw Rd/Hibiscus Dr","""""",35.11075935,-78.93443527,0
d783bdd2-a7e0-407c-a1df-65896cd78ef1,"Mur05500AW","Murchison Rd/Shaw Rd","""""",35.11400775,-78.92995065,0
841e9584-7a3e-4db6-be01-dbd1afbf9e15,"ShM01200AS","Shaw Mill Rd/Murchison Rd","""""",35.1116603679455,-78.9272423939253,0
3032a8f4-ac8d-4556-88ca-17a8f2ac7cf5,"CFVN","CFV North-Andrews Rd","""CFV Pavilion""",35.1566969,-78.87063302,0
4b5bbda8-6dba-4a0a-9820-9a71a75d3bc6,"Ram05900AN","5965 Ramsey St [Us-401]","""""",35.1439233210041,-78.8726782126831,0
6d4b211e-8571-439b-b10e-420df51a55b6,"Ram05700BN","Ramsey S/Aloha Dr","""""",35.13824499,-78.87506639,0
017c4f6d-dfbc-440e-b55f-5d73a3694329,"Ram05200CN","Ramsey St/FS Fernwood Dr","""""",35.131802,-78.877901,0
bb94dd6c-e95c-429d-9028-8c09ce32f62f,"Ram05000DN","Ramsey St/Treetop Dr","""TLC Auto Wash""",35.128412,-78.879262,0
9e8e2a06-e6b7-4806-81ab-df92bb9398df,"Ram04800DN","Ramsey St/Adj Meadowcroft Dr","""""",35.126578,-78.879412,0
562cd62f-a6b7-45cb-b5be-9d0e5de40deb,"WalMartRam","WalMart","""Ramsey St""",35.125165,-78.882221,0
a2f4853d-9e11-4a7e-bd25-b42b608c63b3,"Ram04500EW","Ramsey St/Oates Dr","""Arby's""",35.122818,-78.87972,0
7d0658b4-aa0c-487e-af31-fdba1cc1c7d9,"Ram04100FW","Ramsey St/McArthur Rd","""Lowes""",35.115475,-78.880112,0
343778b9-f5d5-463a-a64b-6aeafe005d01,"Ram03800GW","McDonalds","""Ramsey St/Northgate Shopping Ctr""",35.113061,-78.879784,0
f165c82e-2946-449a-b3b3-de6177a2e55a,"Ram03600HW","Ramsey St/Par Dr","""KFC""",35.109528,-78.879277,0
ee30654e-b0f5-4047-9add-2c9ace2a4caf,"Ram03500IW","Ramsey St/Par Dr","""Hardees""",35.106958,-78.878871,0
4129090f-ab3c-4cc0-8bba-704ffac50647,"CCb00500AN","Country Club Dr/Gables Dr","""""",35.10429995,-78.88964388,0
20ecb958-962e-4f16-8733-dc09fa666a12,"Ros03300FE","Rosehill Rd/Country Club Dr","""FoodLion""",35.10336172,-78.89931825,0
8b7592b5-eaa9-4898-acf8-d1a585e1da92,"Ros03300GE","Rosehill Rd/Tanglewood Dr","""""",35.10764099,-78.90204723,0
566d836d-715c-40df-8c71-3514896d9df3,"Ros03600HN","Trinity Community Services","""Rosehill Rd/Dowfield Dr""",35.11212468,-78.90453287,0
9f5586c0-98b8-4920-a5f6-9dfb369aa437,"Ros03900IE","Rosehill Rd/Autumn Dr","""""",35.1150435,-78.90807236,0
b5610713-abae-49cd-a158-07c7232d871f,"Ros04200JE","Rosehill Rd/Joefield Dr","""""",35.117313,-78.91139975,0
76ea23b8-04fb-45c9-a24d-07c1f2e81391,"ShM00800AN","Shaw Mill Rd/Rosehill Rd","""""",35.1171869,-78.91416535,0
e1c998f1-b03e-416b-8705-e3a82f0d239f,"MethUniv","Methodist University","""""",35.131341,-78.876837,0
f78193ba-0e2f-41e2-a755-b2ed9d9293fb,"Ram03300JW","Ramsey St/Chloe Dr","""Rite-Aid - Bench""",35.103965,-78.8784100936896,0
2e1980d3-922c-4df1-9f7d-7f3883b11511,"Ram03100KW","Ramsey St/Plantation Rd","""""",35.101118,-78.878003,0
a54b167e-642d-4c3a-911b-ff6de4e75ed3,"Ram02800LW","Ramsey St/Northwest Ave","""Tokay Post Office""",35.096615,-78.877368,0
ed6234d5-f882-4345-84f2-65ce27bc363d,"Ram02600MW","Ramsey St/Circle Ct","""Luther Nick Jeralds School""",35.094196,-78.877424,0
2b61ef48-f026-4544-bc5f-b29f94e59c6b,"Ram01200SW","Ramsey St/DSS","""Health Dept/DSS""",35.07397761,-78.88070966,0
6e79e434-ff76-49a1-a1f5-d1dd64f1e83f,"Ram01000TW","Ramsey St/Wiley St","""""",35.06899211,-78.87951444,0
9c01b407-5222-4ad9-99d3-13e97909ff44,"Ram00700UW","Ramsey St/Chance St","""""",35.0636657,-78.87826991,0
1de2a5b3-892d-4f66-a723-eab5f6ef3cf9,"Ram00400VW","Ramsey St/Moore St","""""",35.05937982,-78.87728175,0
e0f10a81-1624-462e-84a0-654415a9354f,"Ram00400WW","Ramsey St/Rowan St","""Rite Aid""",35.0579455,-78.87694873,0
82fbad4b-2a88-4a5f-919c-37ff4bb04db6,"Gfd00150AE","Glensford Dr/Morganton Rd","""Glensford Commons""",35.06774775,-78.96068833,0
05804d5b-d5cb-4680-9c66-dbc17795e360,"Cpd00000AE","Campground Rd /Lowe's","""Lowes""",35.06731326,-78.96401193,0
d62307ea-4d0a-4288-9a98-fab1eca2c9f0,"Ski01900BN","Skibo Rd/Campground Church Rd","""Lowes""",35.067269,-78.966994,0
c0417783-0658-4ed8-9605-dcb26be7f0de,"Ski01950CN","Skibo Rd/K Mart","""IHOP""",35.064379,-78.968005,0
03bad939-8df8-49c5-b062-07375ea74bff,"Ski01960DN","Skibo Rd/Red Tip Rd","""Hyundai""",35.062874,-78.96853,0
c080985a-e2a9-4fa2-98ea-875b107d0445,"Ski01990EN","Skibo Rd/Cliffdale Rd","""Miyabi """,35.060504,-78.969612,0
69c00254-1227-4f23-a650-c10f1484a0fc,"Ski02020FN","Skibo Rd/Cliffdale Rd","""Acura/Leisure Living""",35.057478,-78.971663,0
284a5bce-966a-4f64-a37a-8a34067208cd,"Ski02070GN","Skibo Rd/Home Depot","""Skibo Rd/Chason Ridge Dr""",35.054331,-78.973131,0
4319ce82-cd77-4faf-8f3f-e8d25842aca0,"Rae05500AS","Lewis Chapel Church/Raeford Rd","""""",35.04405607,-78.97498305,0
0df2167e-9319-4eeb-8004-26e992438ab8,"Rae05400BS","Raeford Rd/Greenleaf Dr","""""",35.04331517,-78.97221533,0
4a2bf53d-ef2b-4443-84ca-93c2d6b392f7,"Rae05200CS","Raeford Rd/Durant Dr","""""",35.04235014,-78.96712068,0
4261c65f-efb2-4f44-bbf3-8346be23c4a8,"Rae05200DS","Raeford Rd/Sandalwood Dr","""""",35.04245693,-78.96496967,0
064d05c8-db6a-411f-8299-082d3523cfad,"HpM00200AW","Hope Mills Rd/Sequoia Rd","""""",35.04095622,-78.96108259,0
408bd8bc-0075-459d-afac-bba5ab72da15,"HpM00300BW","Hope Mills Rd/Spruce Dr","""""",35.03861308,-78.96107207,0
c611fd71-1b74-4579-86d0-2c687691e991,"HpM00600CW","Hope Mills Rd/Walnut Dr","""""",35.03632389,-78.9610921,0
9f456501-8a95-46d0-ae53-54accf09fe39,"HpM00800DW","Hope Mills Rd/Birch St","""""",35.03483943,-78.96108671,0
63fde4bb-5971-40f9-b9ed-2411fa0a7cd2,"HpM00900EW","Hope Mills Rd/Ponderosa Dr","""""",35.03235626,-78.96110072,0
d4a55f2e-974f-4cdb-97c8-9c5cc19eac44,"HpM01000FW","Hope Mills Rd/Utile Rd","""""",35.029883,-78.96109826,0
847bcae0-5566-4e6f-a733-ccec5ad17a48,"Rwd04970AE","Redwood Dr/Hope Mills Rd","""""",35.02774988,-78.96005998,0
4b8beac0-d071-43e5-a845-5c314ffde4c3,"Rwd04900BS","Redwood Dr/Cawdor Dr","""""",35.02816327,-78.95760119,0
721ec816-6dd7-439b-b8ce-823ec8606cc2,"Rwd04800CS","Redwood Dr/Devonshire Dr","""""",35.02877172,-78.95393928,0
5374883e-c040-48d8-987a-bab3974d22f7,"Odo01300AW","Odom Dr/Coventry Rd","""""",35.02710777,-78.9525839,0
b114c335-a047-4bfc-aa44-b848435afa01,"Cov04300AS","Coventry Rd/Stratford Rd","""""",35.02839417,-78.94948655,0
fa7b32f3-e632-425f-992f-d23438ad8cdd,"Cov03900BS","Coventry Rd/Ireland Dr","""""",35.02997896,-78.94630924,0
a4789c48-2975-47d9-b49a-10546bd0664b,"Ire01700DW","Ireland Dr/Martindale Dr","""""",35.02887158,-78.94484151,0
6a178baf-b1c4-45d4-8d69-8c9cea9badd3,"Ire01780EW","Ireland Dr/Village Dr","""""",35.02614001,-78.94286733,0
35b54942-0b4b-4c77-8d63-7e142200a72a,"Vil03700DS","Village Dr/Wayne Ln","""""",35.02651483,-78.94058651,0
22d64749-3e3c-4b4b-bdb0-0c0e495a9a40,"Rox01600AE","Roxie Ave/Thomas Ave","""""",35.03099084,-78.93906501,0
9a30f1ce-c79b-4434-9301-9d01927e1d67,"Rox01400BE","Roxie Ave/Elizabeth Dr","""""",35.0340694,-78.94005341,0
f1c2a798-cb47-46db-9e79-3feb28a799f5,"Pam01180AW","Pamalee Dr/Blanton Rd","""""",35.087389,-78.942561,0
a0fe2e85-96bd-448f-b526-e4c8a0ec49db,"Pam01490BS","Pamalee Dr/Cain Rd","""""",35.088078,-78.927029,0
25394037-018f-4984-9d43-e3b9fb3ecfe6,"Pam01700CS","Pamalee Dr/Commonwealth Ave","""""",35.089754,-78.922183,0
f4d4cf88-a838-42b8-91a9-110223081309,"Pam01850DS","Pamalee Dr/Capri St","""""",35.093554,-78.918437,0
c4bc23b0-ca53-49f2-ad20-66f6abf272a3,"FSU-11","FSU/Langdon","""""",35.077588,-78.893985,0
9ad3f6f3-5869-4251-a5a3-7a382db17a34,"Sea01900AE","Seabrook Rd/Broadell Dr","""""",35.0861,-78.898086,0
1a9ba8c0-4dda-4c7f-9680-2ac1b9f091e2,"Mur02200FE","Murchison Rd/ Jasper St","""""",35.0851549643,-78.9052239041,0
67b315bb-44e9-452a-bce6-d6ccb7bc2584,"Mur02400GE","Murchison Rd/Phillips St","""""",35.0877488654,-78.9074886745,0
d1f988b1-4598-460a-8fe8-c5c0195b13bf,"Mur02500HE","Murchison Rd/McLamb Dr","""""",35.0896088352,-78.9091003409,0
9b86969a-585d-4fe3-8770-0dc0775f843c,"Mur02600IE","Murchison Rd/Patina Ct","""""",35.0907177021,-78.9100599379,0
d92bc86d-67d0-4762-a1bb-70088fe03de3,"Mur02800JE","Murchison Rd/Patina Ct","""""",35.0927543509,-78.9118166942,0
0ee29d26-a757-4bd0-85b0-707643e5b91c,"Mur03000KE","Murchison Rd/Country Club Dr","""""",35.0953055941,-78.9139704588,0
e4b5c32a-3ecc-4cc8-9448-6779e21f1d9c,"CCb00600AS","Country Club Dr/Rosehill Rd","""Food Lion""",35.10292789,-78.89824828,0
1b54f419-97b2-477c-9b9f-1c61b3bb5e06,"CCb00500BS","Country Club Dr/Gables Dr","""""",35.10408897,-78.8895802,0
d5c3034f-c3f8-4027-84d6-742adecccfdf,"Ram03500NE","Ramsey St/Glenola St","""CVS""",35.10694438,-78.87854567,0
d4080e97-89ef-4cf9-a021-411a576e00ea,"Ram03600OE","Ramsey St/Law Rd","""Ruby Tuesday""",35.10898079,-78.87887649,0
592fe867-96e8-49de-83e9-390635f724c1,"Ram03700PE","Ramsey St/Longview Dr","""""",35.1113229,-78.87919813,0
2888baba-8ae5-4385-8c6d-e4fbbb96eeed,"Ram04200QE","Ramsey St/Andover Rd","""Northwood Temple Church""",35.11839284,-78.87969335,0
29e5b45c-3aff-4286-8549-1cd169c1e506,"Ram04900RE","Ramsey St/Treetop Dr","""""",35.12792516,-78.87900698,0
69951fdc-ef20-4221-984a-f484e903ab40,"Ram05700SS","Ramsey St/Kinlaw Rd","""Kinwood""",35.1381173,-78.87481024,0
4cb3073b-802e-45a6-8d57-b7a7ac1ca39c,"2Bal02430A","Two Bale Ln","""""",35.028353,-79.058908,0
54224388-4b5b-4885-b819-888f415b2c58,"Cli09000AE","Cliffdale Rd/Beverly Dr","""""",35.04197952,-79.06423606,0
1ab788a9-f33e-4422-9298-1ef736e7dcc5,"Cli08800BE","Cliffdale Rd/Seaford Dr","""""",35.04861818,-79.06398644,0
c85153a8-063f-43dd-9dce-84764679ac6c,"Cli08600CE","Cliffdale Rd/Chelsea Rd","""Hawthorne""",35.05371661,-79.06286947,0
2da40c23-6f5c-40f5-b826-ea36d9ec70f8,"Cli08400DS","Cliffdale Rd/Beaver Run Dr","""Beaver Run""",35.05674298,-79.05840219,0
6740bb36-e587-4e49-8b40-4e5effdd71c5,"Cli08100ES","Montibello Shopping Center","""Cliffdale Rd/Rim Rd""",35.05949631,-79.04787021,0
276fd6de-786b-4b0c-9d4e-92c08b3ed270,"Cli08100FS","Cliffdale Rd/Prestige Blvd","""""",35.0603357,-79.04586477,0
2d3c5afe-dffb-4586-9cf5-77ec2185774c,"Cli07900GS","Cliffdale Rd/Winward Cv","""Bone Creek Apts""",35.06247205,-79.04057088,0
f9ee4bcb-03dc-4984-8c0e-6316dc0ff6c1,"Cli07000HW","Cliffdale Rd/Wayland Dr","""""",35.06194093,-79.01680373,0
2437bf70-877c-4d07-8e4b-c3ddcdd80440,"Cli06900IW","Cliffdale Rd/71st School Rd","""Cook Out""",35.060165,-79.012923,0
2d18ed64-5f24-49ec-a593-91b647d2a91e,"Rei00400AE","S Reilly Rd/Northumberland St","""""",35.06641136,-79.01319114,0
0a68c67a-9c12-4656-a7e8-ff757f5469f6,"Rei00200BE","S Reilly Rd/Riegelwood St","""""",35.07714496,-79.01019918,0
273faf9d-5fac-4397-bef5-62100a0f6432,"Rei00200CE","S Reilly Rd/Morganton Rd","""""",35.08173718,-79.00993836,0
25738dc2-f2c4-477b-b779-c8ab116403cb,"Mor06400AW","Morganton Rd/Evanston St","""""",35.08235172,-79.00792991,0
01d8665c-7785-4a4f-883a-1507fa075acc,"Mor06300BW","Morganton Rd/Tollhouse Dr","""""",35.08177482,-79.00376066,0
33b70faa-b57a-4c34-a2f6-796ec4220ca4,"Mor06000CW","Morganton Rd/Murray Fork Shopping Ctr","""""",35.07931363,-78.99160113,0
09a328a0-7247-4952-95ad-28a9e296f083,"Bon00200AS","Bonanza Dr/Foxfire Rd","""""",35.08202043,-78.98780186,0
32f0d701-55b4-410d-84f7-cb1e56cc1e8c,"Bon00390BS","Bonanza Dr/Cartwright Dr","""Westover School""",35.08671173,-78.986427,0
55086850-1a64-4042-9495-eb59a78b7787,"Lnc00098AN","Dogwood Manor","""""",35.046093,-78.872717,0
419a8cc1-90cf-4f98-8f5c-04dd3a497d24,"Cpb00300AE","Campbell Ave/Adj Alfred St","""""",35.044864,-78.876094,0
87b57d75-c44f-4d40-97f5-255e76d63510,"Cpb00300BE","Campbell Ave/Cross Creek St","""""",35.04586958,-78.87898299,0
dfe46a59-80c9-40ab-a193-caff59db947e,"Gil00400AW","Gillespie St/Blount St","""""",35.0460448,-78.88066467,0
55968aff-04ef-4dc8-973d-bf19c7bb88af,"Gil00460BW","Gillespie St/Chase St","""""",35.04468949,-78.88112527,0
5c891bb0-b6a7-45bc-9afb-6223cb9dca60,"Sou00600AN","Southern Ave/Poe St","""""",35.04119894,-78.88346194,0
568e18d9-0658-4303-b251-af5d056e34c8,"Sou00700BN","Southern Ave/Tolar St","""""",35.03960479,-78.88588941,0
78ad1176-820d-4e51-8dd4-ce94a9a2142a,"Sou00700CN","Southern Ave/Winslow St","""""",35.03776162,-78.8886938,0
e2d5491d-55fe-4b2a-963d-0b4e954b4efc,"Sou00900DN","Southern Ave/Spencer St","""""",35.03627892,-78.89017766,0
cd2af0b4-24fc-46aa-a510-0f6d63744119,"Sou01000EN","Southern Ave/Whitfield St","""""",35.03477309,-78.89136219,0
75d659e7-0883-4fd1-8092-1d855ab29473,"Sou01040FN","Massey Hill Hardware","""Gillespie St/Mayview St""",35.03235662,-78.89326188,0
bbc17f36-8f90-4a6f-8c77-faaa9e7b5301,"Sou01070GN","Southern Ave/May St","""Massey Hill School""",35.02978457,-78.89524137,0
e9fd5f58-e693-4251-9be2-e418ce88996f,"Sou01100HN","Southern Ave/Craven St","""""",35.02661559,-78.89769528,0
035e2937-d281-44b9-a9ce-5da5193eeae4,"Sou02000IN","Southern Ave/Quality Rd","""""",35.02466443,-78.89921427,0
5f5275a2-d61e-4ccc-b58d-2c2af635d4b9,"Sou02300JN","Southern Ave/Owen Dr","""""",35.01980384,-78.90302806,0
0454d681-7ea4-4e32-9fbf-5ecd4532c6ef,"Owe02400AE","Owen Dr/Cumberland Rd","""""",35.01870072,-78.91438725,0
18b6397a-3f5c-44a0-a959-dcbc8ba3fddb,"Poi02070AS","Owen Dr/Poinciana Ln","""""",35.02262981,-78.92148085,0
510d79b0-33b0-4cb4-b7bb-a672cd22438c,"CPk02900BN","Coronada Parkway/Poinciana Ln","""""",35.02504469,-78.9234499,0
01a88ea8-1fee-4934-beb5-d2a396e97898,"Owe01900BE","Owen Dr/Briar Cir","""Briarwood Apts""",35.02590114,-78.92565678,0
523f1a86-4066-4590-9f5a-3fb8f38bbe02,"BTl03000AS","Boone Trail Ext/Owen Dr","""""",35.0288495,-78.92725923,0
b855bdca-361c-4f74-8fee-165ec69ba967,"BTl03000BS","Boone Trail Ext/Quiet Cove","""""",35.0298655,-78.92518072,0
9c2167f2-73aa-4410-a6c5-f3b83de23393,"Vil03100AN","Village Dr/Metro Medical Dr","""""",35.03116332,-78.92872414,0
b81cff16-8691-47f4-99a9-41c04e80f6da,"Vil03300BN","Village Dr/CFV ER","""Shelter""",35.03040756,-78.93209496,0
14be1ddc-ed6c-49e3-9d3c-db1bdfa01c89,"Vil03500CN","Village Dr/Roxie Ave","""""",35.02791927,-78.93815949,0
39119437-6f4a-449d-87a0-2122aabe7e19,"CCb00600BN","Country Club Dr/Rosehill Rd","""Food Lion""",35.103508,-78.897384,0
02dd8868-4efe-4494-83ef-89509857b1d2,"CCb00900CN","Country Club Dr/Distribution Dr","""Inactive-Future Stop""",35.099325,-78.91415,0
7be8c177-0c5a-485d-a949-b36e2b1d711b,"Pam01800AN","Pamalee Dr/Gardner St","""""",35.093287,-78.919002,0
94ef7ab5-bb82-48bb-b990-1ce7be5053fd,"Pam01500BN","Pamalee Dr/Helen St","""Dollar General""",35.088858,-78.925257,0
d8ec88fc-712e-4bbf-94ae-2410bd19c019,"Pam01100CS","Pamalee Dr/Blanton Rd","""""",35.087869,-78.944367,0
a14e8a3c-f381-4dc9-a07f-d710112c7bb6,"Vil03700CN","Village Dr/Wayne Ln","""""",35.02667832,-78.94069735,0
3ef8d816-e982-4f21-86e7-1246cc440dcb,"Ire01700AE","Ireland Dr/Faison Ave","""""",35.02907311,-78.94484196,0
fb8d7db7-2b93-41d1-8dd7-90b0563b6433,"Cov03900AN","Coventry Rd/Faison Ave","""""",35.02971249,-78.94710155,0
98bbfd7d-3257-4117-b0b9-e2ad93852117,"Odo01300AE","Odom Dr/Coventry Rd","""""",35.02737431,-78.9525547,0
8b298579-114f-4de5-aef4-a363fe11beba,"Rwd04800AN","Redwood Dr/Devonshire Dr","""""",35.02885199,-78.95406514,0
16554b08-2aee-4d5b-9c74-677163b95191,"Rwd04900BN","Redwood Dr/Cawdor Dr","""""",35.02830445,-78.95739103,0
6597fd8e-5cdd-4eb3-80cd-47ff4e0e5ec6,"Rwd04970CN","Redwood Dr/Hope Mills Rd","""""",35.0278302,-78.96030815,0
ae95a1c2-25b3-450d-8b1a-af46b908266e,"HpM01000AE","Hope Mills Rd/Keyboard Ln","""""",35.02997295,-78.96083054,0
8614e466-c599-4b02-b6e7-a142a1882d35,"HpM00900BE","Hope Mills Rd/Cottonwood Dr","""""",35.03261692,-78.96082201,0
02e350fa-e741-48c7-90b3-d2e0827dd4cf,"HpM00600CE","Hope MIlls Rd/Walnut Dr","""""",35.03644083,-78.96082991,0
e1dc194c-77ad-4364-93df-7759a067cab0,"HpM00300DE","Hope MIlls Rd/Catalpa Rd","""""",35.03919825,-78.96083339,0
40b110d8-1581-4a7f-9549-dfa436e43b3a,"HpM00200EE","Hope MIlls Rd/Raeford Rd","""""",35.04135934,-78.96083111,0
172b16c1-d191-417b-a88e-2937bb35e1e8,"Cpd00000AW","Campground Rd /Lowe's","""Lowes""",35.06712301,-78.96402823,0
be87c865-979b-4605-a64c-d0bdcc0f49c8,"Gfd00150AS","Glensford Dr/Morganton Rd","""Glensford Commons""",35.06751752,-78.96034084,0
5f739f04-b434-489b-95cc-bf3967768fdc,"Ray00000AS","Ray Ave/W Russell St","""""",35.052225,-78.882703,0
